# ALPHA = 0.05
# NUMBER_OF_TESTS = 84

# _SET1_  VARIABLE = L4_RORB_dev-fetal (set)
# _SET1_  NGENES = 1290
# _SET1_  P-VALUE = 7.70431e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000259201    15   52169757   52228320    122       5  313467      0.36968      0.18065    3.8858e-16      0.36968
_SET1_   ENSG00000259185    15   52191099   52236839     96       4  313467  -0.00052756      0.30257    3.8955e-16  -0.00052756
_SET1_   ENSG00000259712    15   52338872   52427720    186      29  313467     -0.86153      0.60731    4.4409e-16     -0.86153
_SET1_   ENSG00000259250    15   58844706   58893875    146      17  313467     -0.64844      0.53414    4.4409e-16     -0.64844
_SET1_   ENSG00000259353    15   59139030   59192262     70       9  313467      0.76891     0.095172    4.4409e-16      0.76891
_SET1_   ENSG00000259575    15   61469112   61516430     99      18  313467      -2.0421      0.92687    4.4409e-16      -2.0421
_SET1_   ENSG00000259697    15   62478344   62530517    114      20  313467      -2.1909      0.94214    4.4409e-16      -2.1909
_SET1_   ENSG00000259756    15   62965115   63017647    120      10  313467      0.84041      0.09474    4.4409e-16      0.84041
_SET1_   ENSG00000259627    15   63352224   63399110    193      19  313467      -1.0424       0.6733    4.4409e-16      -1.0424
_SET1_   ENSG00000259589    15   63932345   64015957    219      19  313467       1.3522      0.02477    4.4409e-16       1.3522
_SET1_   ENSG00000259964    15   71429989   71516381    172      30  313467      0.67928      0.10683    4.4409e-16      0.67928
_SET1_   ENSG00000261632    15   72229547   72342606    167      15  313467      -1.0685      0.70841    4.4409e-16      -1.0685
_SET1_   ENSG00000247240    15   74718606   74783643    141      10  313467      -1.1048      0.74065    4.4409e-16      -1.1048
_SET1_   ENSG00000260824    15   75157333   75203030     55       8  313467     0.058587      0.25769    3.8858e-16     0.058587
_SET1_   ENSG00000259666    15   77899106   77953997    145      13  313467      0.31034      0.20627    3.8858e-16      0.31034
_SET1_   ENSG00000259281    15   77917394   77970416    116      11  313467     -0.38148      0.47743    3.8858e-16     -0.38148
_SET1_   ENSG00000259708    15   78532844   78591498    203      25  313467     0.039505      0.24704    3.8858e-16     0.039505
_SET1_   ENSG00000259343    15   81581718   81664378    248      26  313467     -0.10051      0.31366    3.8858e-16     -0.10051
_SET1_   ENSG00000259372    15   81667858   81721358     46       9  313467      0.10525      0.26763    3.8858e-16      0.10525
_SET1_   ENSG00000259543    15   81684789   82057558    662      41  313467     -0.30131      0.30428    3.8858e-16     -0.30131
_SET1_   ENSG00000260579    15   83772369   83818318     58       9  313467     -0.90338      0.64838    4.4409e-16     -0.90338
_SET1_   ENSG00000259544    15   86259346   86305458    163      24  313467     -0.83652      0.58852    4.4409e-16     -0.83652
_SET1_   ENSG00000261407    15   89620309   89666498     96      10  313467      -1.1073      0.69322    4.4409e-16      -1.1073
_SET1_   ENSG00000261441    15   89843284   89889392     85       9  313467      -1.5955      0.84266    4.4409e-16      -1.5955
_SET1_   ENSG00000259177    15   90926722   90976113    153      13  313467      -1.4103      0.79164    4.4409e-16      -1.4103
_SET1_   ENSG00000259314    15   91137457   91192790    177       9  313467     -0.85836       0.6257    4.4409e-16     -0.85836
_SET1_   ENSG00000224441    15   91465816   91513360    154      17  313467      -1.1064      0.70778    4.4409e-16      -1.1064
_SET1_   ENSG00000258384    15   91485469   91533455    170      18  313467       -2.141      0.94057    4.4409e-16       -2.141
_SET1_   ENSG00000260661    15   92681982   92909267    735      49  313467      0.27982      0.12808    3.8858e-16      0.27982
_SET1_   ENSG00000259424    15   99180180   99225600     98      15  313467       1.5766      0.01559    4.4409e-16       1.5766
_SET1_   ENSG00000259621    15   99413888   99471764    159      29  313467      -1.8074      0.88772    4.4409e-16      -1.8074
_SET1_   ENSG00000260132    16    1423835    1472249    101      12  313467     -0.92247       0.6908    4.4409e-16     -0.92247
_SET1_   ENSG00000261207    16    1791560    1837263    103      16  313467      0.23878      0.20962    3.8858e-16      0.23878
_SET1_   ENSG00000260260    16    2194798    2240359     41       9  313467      0.64434      0.12866    4.4409e-16      0.64434
_SET1_   ENSG00000261889    16    3196737    3242484    140      14  313467      0.82757      0.07284    4.4409e-16      0.82757
_SET1_   ENSG00000261481    16    8928108    8973889    286      28  313467     -0.92344      0.61335    4.4409e-16     -0.92344
_SET1_   ENSG00000260979    16    9021563    9070847    148      15  313467      0.36186      0.17901    3.8858e-16      0.36186
_SET1_   ENSG00000260349    16    9189691    9236031    197      20  313467       1.4204     0.019679    4.4409e-16       1.4204
_SET1_   ENSG00000263279    16   10750130   10796830    272      15  313467     -0.95416      0.62269    4.4409e-16     -0.95416
_SET1_   ENSG00000262420    16   11800766   11848362    130      14  313467     -0.10348      0.30086    3.8858e-16     -0.10348
_SET1_   ENSG00000261394    16   12450839   12501439    242      30  313467      0.64562     0.097739    4.4409e-16      0.64562
_SET1_   ENSG00000262116    16   13281463   13333764    258      25  313467      0.95703     0.055737    4.4409e-16      0.95703
_SET1_   ENSG00000260934    16   19478011   19523608    170      17  313467      0.42852      0.15967    3.8858e-16      0.42852
_SET1_   ENSG00000261195    16   19762494   19812421     92       6  313467      0.62712      0.14175    4.4409e-16      0.62712
_SET1_   ENSG00000260277    16   22084577   22138552     43      13  313467     -0.78419      0.59441    4.4409e-16     -0.78419
_SET1_   ENSG00000261723    16   23582162   23645428    203      19  313467     -0.20134      0.39398    3.8858e-16     -0.20134
_SET1_   ENSG00000260034    16   25141898   25195353     92       5  313467      -1.2725      0.78752    4.4409e-16      -1.2725
_SET1_   ENSG00000260853    16   28958008   29013204     57      10  313467     -0.61879      0.50723    4.4409e-16     -0.61879
_SET1_   ENSG00000260367    16   28976294   29025145     57      11  313467     -0.14007       0.3196    3.8858e-16     -0.14007
_SET1_   ENSG00000259952    16   29807817   29854053     42       4  313467      0.11357      0.30381    3.8858e-16      0.11357
_SET1_   ENSG00000261962    16   29810250   29866687     51       4  313467      0.17539      0.28542    3.8858e-16      0.17539
_SET1_   ENSG00000247735    16   29903157   29950254     60       8  313467     -0.83273      0.58418    4.4409e-16     -0.83273
_SET1_   ENSG00000260267    16   31458032   31506057     50      12  313467       1.2196     0.034376    4.4409e-16       1.2196
_SET1_   ENSG00000261369    16   47298358   47361725     70      12  313467      0.32528      0.23216    3.8858e-16      0.32528
_SET1_   ENSG00000261267    16   48558572   48631314    134       7  313467       -1.726      0.88053    4.4409e-16       -1.726
_SET1_   ENSG00000262950    16   49466821   49522989    174      20  313467       0.3367      0.18892    3.8858e-16       0.3367
_SET1_   ENSG00000260616    16   50807770   50872249    134      23  313467       1.7523    0.0096334    4.4409e-16       1.7523
_SET1_   ENSG00000261749    16   52084192   52142979    124      15  313467      0.45715      0.14198    3.8858e-16      0.45715
_SET1_   ENSG00000249231    16   52576002   52721017    423      48  313467       2.1434    0.0021831    4.4409e-16       2.1434
_SET1_   ENSG00000261049    16   54057909   54123495    224      23  313467       2.1746    0.0026668    4.4409e-16       2.1746
_SET1_   ENSG00000261439    16   56216526   56263430    117      12  313467     -0.20713      0.36471    3.8858e-16     -0.20713
_SET1_   ENSG00000272372    16   56375798   56422436    123      16  313467      0.35989      0.16319    3.8858e-16      0.35989
_SET1_   ENSG00000260467    16   57705036   57770642    128      23  313467      0.64038      0.10746    4.4409e-16      0.64038
_SET1_   ENSG00000260545    16   58115789   58163257    140      17  313467       -1.526       0.8359    4.4409e-16       -1.526
_SET1_   ENSG00000260115    16   61917225   61984601    146      15  313467       -1.673      0.86324    4.4409e-16       -1.673
_SET1_   ENSG00000260465    16   66719800   66775688    102       8  313467        2.254    0.0023109    4.4409e-16        2.254
_SET1_   ENSG00000260084    16   68597685   68658415    132      14  313467     -0.57164       0.4931    4.4409e-16     -0.57164
_SET1_   ENSG00000261337    16   71942815   71994638    158      14  313467      0.29684      0.17878    3.8858e-16      0.29684
_SET1_   ENSG00000260664    16   72424847   72473072    105      14  313467      0.94399     0.081127    4.4409e-16      0.94399
_SET1_   ENSG00000261008    16   72449384   72733908    495      21  313467       1.9608    0.0049675    4.4409e-16       1.9608
_SET1_   ENSG00000261313    16   75862528   75929765    192      18  313467      0.25918      0.21928    3.8858e-16      0.25918
_SET1_   ENSG00000261154    16   77589703   77654578    381      24  313467      0.33177      0.14975    3.8858e-16      0.33177
_SET1_   ENSG00000245059    16   81075924   81122466    166       5  313467      -2.2381      0.96976    4.4409e-16      -2.2381
_SET1_   ENSG00000261243    16   84494205   84541101    317      29  313467      -0.5797      0.45117    4.4409e-16      -0.5797
_SET1_   ENSG00000261363    16   87065311   87113354    207      35  313467      -2.5992       0.9746    4.4409e-16      -2.5992
_SET1_   ENSG00000269901    16   87361142   87411082    164      26  313467       4.0438   1.5625e-06             0       4.0438
_SET1_   ENSG00000261592    16   87420310   87468901    160      17  313467       3.9697   3.7867e-06    4.4409e-16       3.9697
_SET1_   ENSG00000261253    16   89352541   89401518    105      16  313467      0.83135     0.075852    4.4409e-16      0.83135
_SET1_   ENSG00000273172    17      23615      76378    191      26  313467       1.0347     0.048605    4.4409e-16       1.0347
_SET1_   ENSG00000263015    17     371411     424587     95      18  313467      0.44079      0.15421    3.8858e-16      0.44079
_SET1_   ENSG00000262445    17    1863908    1916965    206      28  313467       1.7812    0.0073832    4.4409e-16       1.7812
_SET1_   ENSG00000262810    17    1957975    2014854    134      17  313467       1.6306     0.012806    4.4409e-16       1.6306
_SET1_   ENSG00000272770    17    2576599    2623382     75      12  313467       5.3985   9.4926e-10             0       5.3985
_SET1_   ENSG00000262921    17    4434047    4485055    170      27  313467     -0.20928      0.36269    3.8858e-16     -0.20928
_SET1_   ENSG00000262227    17    4856001    4901741    109      16  313467    -0.094077      0.31715    3.8858e-16    -0.094077
_SET1_   ENSG00000263301    17    7332478    7381646    100      13  313467       1.5894     0.015051    4.4409e-16       1.5894
_SET1_   ENSG00000266824    17    8045130    8096130    119      15  313467       3.6627   1.1311e-05    4.4409e-16       3.6627
_SET1_   ENSG00000264765    17   16522218   16568101    130       8  313467     -0.89233      0.66246    4.4409e-16     -0.89233
_SET1_   ENSG00000264673    17   16681562   16727548     23       3  313467      0.23853      0.29108    3.8858e-16      0.23853
_SET1_   ENSG00000225442    17   16969352   17016066     98      12  313467    -0.060002      0.34746    3.8858e-16    -0.060002
_SET1_   ENSG00000220161    17   18279473   18327694     47       3  313467       1.9741    0.0065713    4.4409e-16       1.9741
_SET1_   ENSG00000265126    17   19305099   19351431     59       6  313467     -0.52373      0.55292    4.4409e-16     -0.52373
_SET1_   ENSG00000266466    17   21401235   21456049     45      10  313467        0.691     0.094191    4.4409e-16        0.691
_SET1_   ENSG00000266642    17   27189756   27236412     65      14  313467       2.0208    0.0046282    4.4409e-16       2.0208
_SET1_   ENSG00000264031    17   27852565   28044108    232      30  313467     -0.26855      0.34554    3.8858e-16     -0.26855
_SET1_   ENSG00000265289    17   28376357   28427695     72       6  313467    -0.018999      0.29601    3.8858e-16    -0.018999
_SET1_   ENSG00000265443    17   29043323   29089582    196       4  313467       1.8663     0.012409    4.4409e-16       1.8663
_SET1_   ENSG00000265139    17   30620460   30666414     98      12  313467    -0.058846      0.29711    3.8858e-16    -0.058846
_SET1_   ENSG00000266718    17   30787554   30836351     68      13  313467      -0.1675      0.32807    3.8858e-16      -0.1675
_SET1_   ENSG00000264458    17   30919757   31023502    207      24  313467      -2.1119      0.92723    4.4409e-16      -2.1119
_SET1_   ENSG00000261005    17   36823705   36871000     53       9  313467       2.2504    0.0025775    4.4409e-16       2.2504
_SET1_   ENSG00000214546    17   37740866   37788766    100      15  313467      0.52672      0.15792    4.4409e-16      0.52672
_SET1_   ENSG00000267440    17   41722641   41793252    162      24  313467     -0.44432      0.42249    3.8858e-16     -0.44432
_SET1_   ENSG00000267638    17   42158280   42207963     86      10  313467     -0.57497      0.51313    4.4409e-16     -0.57497
_SET1_   ENSG00000267505    17   42835567   42881842    102      14  313467      -0.1488      0.32688    3.8858e-16      -0.1488
_SET1_   ENSG00000267405    17   42862115   42910151     86      16  313467      0.75643     0.088559    4.4409e-16      0.75643
_SET1_   ENSG00000267334    17   42990280   43036307    149      26  313467       1.4378     0.021316    4.4409e-16       1.4378
_SET1_   ENSG00000262881    17   43975036   44023145    261       3  313467       7.0763   2.6941e-14             0       7.0763
_SET1_   ENSG00000262372    17   44077679   44123136    217       5  313467       6.6296   4.8372e-13             0       6.6296
_SET1_   ENSG00000261872    17   45212192   45258415     93      15  313467       0.4692       0.1473    3.8858e-16       0.4692
_SET1_   ENSG00000236472    17   48177951   48233541    102      23  313467      -1.3268      0.76849    4.4409e-16      -1.3268
_SET1_   ENSG00000253730    17   48225694   48273637     95      20  313467        0.248      0.20295    3.8858e-16        0.248
_SET1_   ENSG00000249870    17   49084885   49172832    109      12  313467     -0.40291      0.42897    3.8858e-16     -0.40291
_SET1_   ENSG00000262079    17   53393118   53440152    128      18  313467     0.052427      0.25442    3.8858e-16     0.052427
_SET1_   ENSG00000262052    17   53910038   53985300     93      12  313467     0.013842      0.31882    3.9031e-16     0.013842
_SET1_   ENSG00000266002    17   57467849   57515664    109      20  313467       1.2102     0.031463    4.4409e-16       1.2102
_SET1_   ENSG00000267302    17   58007193   58084333     81      11  313467        1.221     0.039415    4.4409e-16        1.221
_SET1_   ENSG00000267095    17   58203123   58252442     83      13  313467      -0.9667      0.69516    4.4409e-16      -0.9667
_SET1_   ENSG00000267207    17   59101997   59182483     31      11  313467      0.27751      0.22332    3.8858e-16      0.27751
_SET1_   ENSG00000265000    17   60850861   60923732    136      22  313467      -1.3831      0.77975    4.4409e-16      -1.3831
_SET1_   ENSG00000266411    17   61034178   61080910    101      10  313467     -0.22031      0.39315    3.8858e-16     -0.22031
_SET1_   ENSG00000233635    17   61261291   61451414    261      17  313467        1.397     0.021652    4.4409e-16        1.397
_SET1_   ENSG00000226797    17   61448592   61526673     56      11  313467      0.91396     0.066847    4.4409e-16      0.91396
_SET1_   ENSG00000266176    17   65979996   66027547     92       8  313467       1.5729      0.01813    4.4409e-16       1.5729
_SET1_   ENSG00000267653    17   67463280   67532896    154      18  313467      -1.9774      0.90551    4.4409e-16      -1.9774
_SET1_   ENSG00000267194    17   67512499   67560002    129      16  313467      -2.0683      0.92396    4.4409e-16      -2.0683
_SET1_   ENSG00000264026    17   70304081   70361277    138      17  313467     -0.31654      0.36065    3.8858e-16     -0.31654
_SET1_   ENSG00000263680    17   70387080   70434993    124      32  313467      -1.5657      0.82273    4.4409e-16      -1.5657
_SET1_   ENSG00000260248    17   71136622   71182772    132      21  313467      0.10626      0.23172    3.8858e-16      0.10626
_SET1_   ENSG00000265780    17   71480985   71527546    154      23  313467    -0.027676      0.26503    3.8858e-16    -0.027676
_SET1_   ENSG00000234721    17   71747941   71806932    198      29  313467     -0.63624      0.50854    4.4409e-16     -0.63624
_SET1_   ENSG00000266765    17   71880888   71943017    151      14  313467       1.5907     0.014473    4.4409e-16       1.5907
_SET1_   ENSG00000265987    17   73305486   73379743    181      11  313467      0.78892     0.092836    4.4409e-16      0.78892
_SET1_   ENSG00000265342    17   73355204   73401044    114       8  313467      0.12681      0.27642    3.8858e-16      0.12681
_SET1_   ENSG00000267615    17   73904913   73951223     78      10  313467       2.3372     0.002085    4.4409e-16       2.3372
_SET1_   ENSG00000262833    17   78765440   78814432    191      27  313467        1.054     0.046663    4.4409e-16        1.054
_SET1_   ENSG00000262873    17   78981769   79028811    197      33  313467       3.1337   0.00011151    4.4409e-16       3.1337
_SET1_   ENSG00000264569    17   79960781   80007256    104      14  313467     -0.64498      0.52539    4.4409e-16     -0.64498
_SET1_   ENSG00000266445    17   80424473   80470800    128      16  313467      0.20617      0.22786    3.8858e-16      0.20617
_SET1_   ENSG00000261888    17   81026205   81073860    105      22  313467      0.22788      0.20239    3.8858e-16      0.22788
_SET1_   ENSG00000264339    18     703058     749444    171      11  313467     -0.22494      0.35485    3.8858e-16     -0.22494
_SET1_   ENSG00000266049    18    2678562    2868063    652      32  313467      -0.8661      0.52395    4.4409e-16      -0.8661
_SET1_   ENSG00000261520    18    4229602    4305405    226      24  313467     -0.29978      0.39122    3.8858e-16     -0.29978
_SET1_   ENSG00000265091    18    5222875    5273525    224      22  313467     -0.41504      0.41153    3.8858e-16     -0.41504
_SET1_   ENSG00000266846    18    5990090    6092454    283      43  313467    -0.020993      0.27496    3.8858e-16    -0.020993
_SET1_   ENSG00000264707    18    6221746    6270933     19      11  313467     -0.63048      0.56008    4.4409e-16     -0.63048
_SET1_   ENSG00000263797    18    6863398    6910023     88      11  313467    -0.032793      0.27529    3.8858e-16    -0.032793
_SET1_   ENSG00000263847    18    9102402    9150875     90      12  313467      -1.4859      0.82964    4.4409e-16      -1.4859
_SET1_   ENSG00000266541    18    9552384    9600180    120      19  313467     -0.14607      0.33475    3.8858e-16     -0.14607
_SET1_   ENSG00000266969    18   12974693   13026172    175      17  313467     -0.37141      0.40302    3.8858e-16     -0.37141
_SET1_   ENSG00000267393    18   13352202   13401242     93      16  313467     0.036371      0.25066    3.8858e-16     0.036371
_SET1_   ENSG00000267690    18   13409420   13462479    113      30  313467      -1.0876      0.67489    4.4409e-16      -1.0876
_SET1_   ENSG00000267694    18   13451019   13505822    245      35  313467     -0.37902       0.3976    3.8858e-16     -0.37902
_SET1_   ENSG00000267136    18   13504519   13557887    179      17  313467     -0.40967      0.41109    3.8858e-16     -0.40967
_SET1_   ENSG00000267503    18   13551398   13600034    141      24  313467     -0.25329       0.3479    3.8858e-16     -0.25329
_SET1_   ENSG00000265204    18   21646758   21714284    173      23  313467      -1.1166      0.70186    4.4409e-16      -1.1166
_SET1_   ENSG00000273321    18   21947117   21992678     70      14  313467       1.0036     0.063877    4.4409e-16       1.0036
_SET1_   ENSG00000263924    18   29389351   29435141    123      18  313467     -0.57015      0.49485    4.4409e-16     -0.57015
_SET1_   ENSG00000263823    18   29487538   29534119    124      16  313467      -1.0813      0.69068    4.4409e-16      -1.0813
_SET1_   ENSG00000263393    18   29692363   29739441    103      10  313467     -0.42406      0.42504    3.8858e-16     -0.42406
_SET1_   ENSG00000264982    18   29832400   29880303     92      14  313467       1.0394     0.063395    4.4409e-16       1.0394
_SET1_   ENSG00000262477    18   29957145   30003199    128      10  313467     -0.65289      0.59425    4.4409e-16     -0.65289
_SET1_   ENSG00000267746    18   31767929   31814725     62      16  313467       2.6575   0.00057973    4.4409e-16       2.6575
_SET1_   ENSG00000268873    18   32307759   32382627    199      16  313467      0.83338     0.084412    4.4409e-16      0.83338
_SET1_   ENSG00000267039    18   34471909   34538777    148      10  313467       1.0228     0.058971    4.4409e-16       1.0228
_SET1_   ENSG00000267707    18   34788739   34837179     67       9  313467       1.8285    0.0093859    4.4409e-16       1.8285
_SET1_   ENSG00000267202    18   34818669   34866535     88      16  313467       1.5388      0.01606    4.4409e-16       1.5388
_SET1_   ENSG00000267762    18   46189946   46249790    193      35  313467      0.59444      0.12387    4.4409e-16      0.59444
_SET1_   ENSG00000267764    18   46342422   46396141    159      30  313467    -0.069177      0.29053    3.8858e-16    -0.069177
_SET1_   ENSG00000264269    18   46515073   46584844    192      42  313467     -0.12908      0.31716    3.8858e-16     -0.12908
_SET1_   ENSG00000265128    18   46607671   46662849    132      20  313467      -1.3788      0.80584    4.4409e-16      -1.3788
_SET1_   ENSG00000266696    18   46697282   46745151    111      11  313467      -1.1699      0.73798    4.4409e-16      -1.1699
_SET1_   ENSG00000265496    18   46978709   47028248    177      19  313467      -1.9272      0.90433    4.4409e-16      -1.9272
_SET1_   ENSG00000267112    18   52543097   52600314     91      17  313467       2.1121    0.0031663    4.4409e-16       2.1121
_SET1_   ENSG00000267028    18   53084764   53160171    148      23  313467       5.4736   7.6226e-10             0       5.4736
_SET1_   ENSG00000267402    18   53124406   53173623     87      17  313467       3.2664   6.4778e-05    4.4409e-16       3.2664
_SET1_   ENSG00000267743    18   55847066   55897928    123       7  313467       1.4426     0.023295    4.4409e-16       1.4426
_SET1_   ENSG00000267396    18   56055895   56102314    108      15  313467      -2.4466      0.97163    4.4409e-16      -2.4466
_SET1_   ENSG00000267476    18   56329845   56454962    356      23  313467      0.44944      0.13685    3.8858e-16      0.44944
_SET1_   ENSG00000267593    18   56446112   56511596    255      20  313467      0.27793      0.18375    3.8858e-16      0.27793
_SET1_   ENSG00000267215    18   56714156   56762213    202      29  313467       0.7504     0.081384    4.4409e-16       0.7504
_SET1_   ENSG00000267000    18   57091304   57142914    235      33  313467     -0.25977      0.33942    3.8858e-16     -0.25977
_SET1_   ENSG00000267061    18   57195941   57245847    217      34  313467      0.78321      0.07747    4.4409e-16      0.78321
_SET1_   ENSG00000267269    18   57318052   57365632    134      16  313467      0.34279      0.16922    3.8858e-16      0.34279
_SET1_   ENSG00000267774    18   57328691   57374644    143      21  313467      0.15338      0.21603    3.8858e-16      0.15338
_SET1_   ENSG00000267175    18   59249608   59451065    543      53  313467      0.36142      0.13894    3.8858e-16      0.36142
_SET1_   ENSG00000263424    18   65138826   65191267     79      11  313467      -0.9281      0.63537    4.4409e-16      -0.9281
_SET1_   ENSG00000264212    18   73933846   73980292    151      10  313467      -1.1942      0.78876    4.4409e-16      -1.1942
_SET1_   ENSG00000263982    18   74049672   74100230    151      36  313467      0.19165      0.22935    3.8858e-16      0.19165
_SET1_   ENSG00000265778    18   74168608   74215487    111      23  313467      0.11474      0.23733    3.8858e-16      0.11474
_SET1_   ENSG00000266990    19     989795    1037756    343      35  313467     -0.32377      0.36172    3.8858e-16     -0.32377
_SET1_   ENSG00000267755    19    1366772    1412519    107      18  313467       1.3199      0.02963    4.4409e-16       1.3199
_SET1_   ENSG00000267715    19    1449535    1495273     97      18  313467       1.8765    0.0067362    4.4409e-16       1.8765
_SET1_   ENSG00000267201    19    2448933    2497183    179      35  313467     -0.12385      0.31499    3.8858e-16     -0.12385
_SET1_   ENSG00000267063    19    2837225    2893714    173      22  313467      -2.4165      0.96416    4.4409e-16      -2.4165
_SET1_   ENSG00000267688    19    3111114    3157126    203      35  313467     -0.86733      0.58129    4.4409e-16     -0.86733
_SET1_   ENSG00000267205    19    3718838    3766515    159      25  313467     -0.58388       0.4732    4.4409e-16     -0.58388
_SET1_   ENSG00000176840    19    4734117    4782545    192      20  313467      0.25085      0.18871    3.8858e-16      0.25085
_SET1_   ENSG00000269604    19    4781757    4830571    188      23  313467       0.9328     0.057577    4.4409e-16       0.9328
_SET1_   ENSG00000267709    19    5812478    5868250    166      30  313467      -1.0084      0.65373    4.4409e-16      -1.0084
_SET1_   ENSG00000267262    19    6032964    6087130     93      17  313467       2.2401    0.0030494    4.4409e-16       2.2401
_SET1_   ENSG00000267563    19    6224168    6269810    143      12  313467      0.56351      0.13695    4.4409e-16      0.56351
_SET1_   ENSG00000268191    19    6459331    6505036    103      19  313467       1.5037     0.017163    4.4409e-16       1.5037
_SET1_   ENSG00000268204    19    7688652    7736876    111      10  313467     -0.22969      0.35342    3.8858e-16     -0.22969
_SET1_   ENSG00000268120    19    7900447    7946182    131      17  313467      0.92978     0.060844    4.4409e-16      0.92978
_SET1_   ENSG00000269813    19    7989007    8034896    139      13  313467      0.91958     0.070761    4.4409e-16      0.91958
_SET1_   ENSG00000267510    19    9367191    9415158     84       8  313467      0.77805      0.09378    4.4409e-16      0.77805
_SET1_   ENSG00000267277    19   11468799   11520611     92       7  313467     0.037136      0.35368    3.8858e-16     0.037136
_SET1_   ENSG00000234848    19   12526749   12581519    333       9  313467       1.5761     0.013417    4.4409e-16       1.5761
_SET1_   ENSG00000267424    19   12901525   12953797    144      14  313467     -0.71935      0.61471    4.4409e-16     -0.71935
_SET1_   ENSG00000269243    19   16224471   16285702    147      19  313467       1.9503    0.0052834    4.4409e-16       1.9503
_SET1_   ENSG00000267703    19   16516757   16564395     76      14  313467      0.43155      0.17028    3.8858e-16      0.43155
_SET1_   ENSG00000268289    19   17127804   17175897    152      20  313467      -1.4904      0.80308    4.4409e-16      -1.4904
_SET1_   ENSG00000268056    19   17253398   17313861    233      28  313467      0.40571       0.1462    3.8858e-16      0.40571
_SET1_   ENSG00000269836    19   17278320   17324285    215      22  313467       0.4566      0.13725    3.8858e-16       0.4566
_SET1_   ENSG00000269720    19   17492238   17538093    154      14  313467     -0.74814       0.5957    4.4409e-16     -0.74814
_SET1_   ENSG00000269131    19   19066702   19114419     83      16  313467     -0.47293      0.45791    3.8858e-16     -0.47293
_SET1_   ENSG00000259242    19   19682159   19729469     74      12  313467      0.89128     0.070986    4.4409e-16      0.89128
_SET1_   ENSG00000269043    19   20580358   20721421    122       9  313467      0.67994      0.14373    4.4409e-16      0.67994
_SET1_   ENSG00000268560    19   20759365   20808195    269      11  313467      -1.7421      0.86831    4.4409e-16      -1.7421
_SET1_   ENSG00000268240    19   21760234   21812430    229      14  313467     -0.82384      0.56059    4.4409e-16     -0.82384
_SET1_   ENSG00000268981    19   22838354   22934793    577       9  313467      -1.3669      0.77031    4.4409e-16      -1.3669
_SET1_   ENSG00000261558    19   23187877   23241499    147       6  313467       1.0831     0.060915    4.4409e-16       1.0831
_SET1_   ENSG00000267886    19   23223003   23293163    162      15  313467       1.2844     0.032865    4.4409e-16       1.2844
_SET1_   ENSG00000269416    19   23572035   23633877    216      10  313467     -0.46047      0.46327    3.8858e-16     -0.46047
_SET1_   ENSG00000267924    19   23990401   24092503    366      26  313467      0.45296      0.13617    3.8858e-16      0.45296
_SET1_   ENSG00000268362    19   24181247   24259711    380      12  313467      0.31121      0.17191    3.8858e-16      0.31121
_SET1_   ENSG00000267498    19   29669142   29716722    133      17  313467       1.7668    0.0090043    4.4409e-16       1.7668
_SET1_   ENSG00000267777    19   31623422   31708569    175      15  313467       2.2606    0.0019924    4.4409e-16       2.2606
_SET1_   ENSG00000269303    19   35479137   35526074    116      11  313467       1.1596     0.040886    4.4409e-16       1.1596
_SET1_   ENSG00000267626    19   36089187   36138568     94      15  313467     -0.12737      0.31953    3.8858e-16     -0.12737
_SET1_   ENSG00000228629    19   36984220   37036137    147      15  313467       0.5181      0.13015    4.4409e-16       0.5181
_SET1_   ENSG00000225975    19   37166342   37213351    120      11  313467     -0.42724      0.42921    3.8858e-16     -0.42724
_SET1_   ENSG00000269296    19   40561661   40610313    166      12  313467     -0.13532      0.42078    3.8858e-16     -0.13532
_SET1_   ENSG00000269843    19   41327126   41378115    173      23  313467        1.815    0.0082839    4.4409e-16        1.815
_SET1_   ENSG00000254887    19   42601707   42651251     32       7  313467       1.4315     0.031208    4.4409e-16       1.4315
_SET1_   ENSG00000259436    19   42621721   42671675     56       4  313467        1.248     0.054439    4.4409e-16        1.248
_SET1_   ENSG00000267395    19   46236054   46285762     73      11  313467       0.3634       0.1657    3.8858e-16       0.3634
_SET1_   ENSG00000268810    19   46875749   46921426    151      30  313467     -0.12026      0.31217    3.8858e-16     -0.12026
_SET1_   ENSG00000269292    19   47102534   47149036    135      17  313467       1.2944     0.028361    4.4409e-16       1.2944
_SET1_   ENSG00000269534    19   48586689   48640963    241      28  313467      -1.0537      0.65949    4.4409e-16      -1.0537
_SET1_   ENSG00000268186    19   48756157   48809540    310      24  313467       -1.899      0.88753    4.4409e-16       -1.899
_SET1_   ENSG00000268530    19   48958850   49007950    122      14  313467     -0.33099      0.49994    3.8858e-16     -0.33099
_SET1_   ENSG00000268677    19   50182110   50228830     97      15  313467     -0.42516      0.46584    3.8858e-16     -0.42516
_SET1_   ENSG00000267905    19   51808949   51857371    144      17  313467       1.7569    0.0080825    4.4409e-16       1.7569
_SET1_   ENSG00000267984    19   51813423   51866547    167      19  313467       1.2814     0.026022    4.4409e-16       1.2814
_SET1_   ENSG00000267927    19   52639411   52690255    146      26  313467      0.97891     0.059915    4.4409e-16      0.97891
