# ALPHA = 0.05
# NUMBER_OF_TESTS = 84

# _SET1_  VARIABLE = Astro_dev-1 (set)
# _SET1_  NGENES = 848
# _SET1_  P-VALUE = 0.00030603
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000249532     4  113557632  113606207     15       5  677862     -0.29166      0.10389     4.996e-16     -0.29166
_SET1_   ENSG00000249304     4  114829412  114875476     58       7  683633      -1.0611      0.30865    4.4409e-16      -1.0611
_SET1_   ENSG00000250938     4  120953113  121347921    307      18  685189     -0.13451    0.0089927    5.2736e-16     -0.13451
_SET1_   ENSG00000261668     4  128751353  128800195     13       3  656050    -0.098666       0.1675    5.2736e-16    -0.098666
_SET1_   ENSG00000251432     4  129178906  129450549    150      19  685993     -0.62273     0.088136    5.5511e-16     -0.62273
_SET1_   ENSG00000251488     4  133747927  133937832     91       9  680245      -1.2355      0.34203    4.4409e-16      -1.2355
_SET1_   ENSG00000249513     4  133896665  133944832     22       5  664406       1.4707    0.0024312    4.4409e-16       1.4707
_SET1_   ENSG00000250326     4  143844348  144141014    219      12  688145       3.3344   1.8119e-08    4.4409e-16       3.3344
_SET1_   ENSG00000251298     4  148520703  148573396     15       2  654819     -0.53435      0.54355    5.5511e-16     -0.53435
_SET1_   ENSG00000250357     4  149579184  149625475     40       7  685347      -1.0454      0.28145    4.4409e-16      -1.0454
_SET1_   ENSG00000248210     4  150040447  150209275    111      11  684741      0.30454     0.018314     4.996e-16      0.30454
_SET1_   ENSG00000270681     4  152026143  152072255     26       2  678953      -0.8331      0.45379    5.5511e-16      -0.8331
_SET1_   ENSG00000248319     4  170828912  170932053     85      11  688493        2.115   4.6922e-05    4.4409e-16        2.115
_SET1_   ENSG00000249955     4  170867898  170924957     54       6  689304       2.4029   2.6421e-05    4.4409e-16       2.4029
_SET1_   ENSG00000245213     4  174043079  174125803     64       9  686000      0.10623     0.037717    5.2736e-16      0.10623
_SET1_   ENSG00000249458     4  177777768  177831611     51       3  687690      -2.6963      0.89925    4.4409e-16      -2.6963
_SET1_   ENSG00000250131     4  178331133  178608280    143      23  686817       1.2745   0.00054107    4.4409e-16       1.2745
_SET1_   ENSG00000249096     4  185276336  185338460     85      23  671286      -1.6836      0.52546    4.4409e-16      -1.6836
_SET1_   ENSG00000271646     4  185360956  185408458     29       7  662757       1.0289    0.0078301    4.4409e-16       1.0289
_SET1_   ENSG00000271538     4  185417614  185493708     32      11  667562     -0.29365      0.11201     4.996e-16     -0.29365
_SET1_   ENSG00000251165     4  187197248  187457151    226      40  683585      -2.9571      0.77794    4.4409e-16      -2.9571
_SET1_   ENSG00000251532     5    1534222    1586825     37      11  675286      -1.3455      0.41402    4.4409e-16      -1.3455
_SET1_   ENSG00000250481     5    4964803    5069380    121      15  674503      0.12792     0.035345    5.2736e-16      0.12792
_SET1_   ENSG00000250668     5    7337099    7383090     52       9  687764       1.6655   0.00040121    4.4409e-16       1.6655
_SET1_   ENSG00000250761     5    7697915    7784879     76      10  676597    -0.097758     0.064565    5.2736e-16    -0.097758
_SET1_   ENSG00000245729     5    8323596    8492671    166      24  672392     -0.78278      0.14433    5.5511e-16     -0.78278
_SET1_   ENSG00000248486     5   15182248   15301650     93       2  680953      0.60736     0.028147    5.5511e-16      0.60736
_SET1_   ENSG00000250155     5   36656316   36760297     83      15  682909     -0.11361     0.052515    5.2736e-16     -0.11361
_SET1_   ENSG00000244968     5   38521888   38681318     86      13  663695      -0.3326      0.11704     4.996e-16      -0.3326
_SET1_   ENSG00000249911     5   38700469   38755375     75      14  686368    -0.096625     0.050177    5.2736e-16    -0.096625
_SET1_   ENSG00000249740     5   38726157   38880931    184      30  687823     -0.37407     0.042637     4.996e-16     -0.37407
_SET1_   ENSG00000248240     5   43480376   43535412     23       3  677782     -0.71821      0.24884    5.5511e-16     -0.71821
_SET1_   ENSG00000262211     5   55196971   55247555     30       9  685779     -0.87919      0.21737    5.5511e-16     -0.87919
_SET1_   ENSG00000272308     5   60152284   60197762     29       5  686653       1.0414    0.0047273    4.4409e-16       1.0414
_SET1_   ENSG00000269961     5   65210457   65255963     18       2  678175       -1.761      0.75358    4.4409e-16       -1.761
_SET1_   ENSG00000251206     5   66528850   66576010     44       8  679387    -0.030539     0.065634    5.2389e-16    -0.030539
_SET1_   ENSG00000272093     5   71621517   71668805     22       7  677967       -1.448      0.47705    4.4409e-16       -1.448
_SET1_   ENSG00000250802     5   76347565   76472734    109      25  692593       1.1584    0.0009387    4.4409e-16       1.1584
_SET1_   ENSG00000249483     5   81112420   81158020     30       7  682036       3.9646    1.971e-08    4.4409e-16       3.9646
_SET1_   ENSG00000247828     5   87529712   87742502     98       5  687359       4.9751   2.4897e-11    8.8818e-16       4.9751
_SET1_   ENSG00000250156     5   87694799   87769907     50       4  692423       4.8665   6.4792e-11    8.8818e-16       4.8665
_SET1_   ENSG00000271904     5   87719709   87829514     77       8  687715       4.6507   1.3784e-10    8.8818e-16       4.6507
_SET1_   ENSG00000245864     5   87937036   88028648     40       6  682111       4.5715        5e-10    8.8818e-16       4.5715
_SET1_   ENSG00000251409     5   95161647   95223425     66      16  683943      0.74686    0.0071812    5.5511e-16      0.74686
_SET1_   ENSG00000248489     5   98229875   98340717     86       6  692261       2.5846    1.051e-05    4.4409e-16       2.5846
_SET1_   ENSG00000251027     5  106140898  106381715    187      25  687278       1.7495   5.3295e-05    4.4409e-16       1.7495
_SET1_   ENSG00000249476     5  108562821  108697070    122      18  679170       3.5881   3.4342e-08    4.4409e-16       3.5881
_SET1_   ENSG00000251367     5  108768054  108813653     42       5  672865       3.1382   3.2979e-06    4.4409e-16       3.1382
_SET1_   ENSG00000248876     5  108771544  108817287     37       5  686149       2.9121   4.6675e-06    4.4409e-16       2.9121
_SET1_   ENSG00000250358     5  111929133  111977797     54       9  674243     -0.98936      0.34087    5.5511e-16     -0.98936
_SET1_   ENSG00000248175     5  114529713  114576943     40       6  688353      0.12827     0.041801    5.2736e-16      0.12827
_SET1_   ENSG00000249249     5  114902754  114966356     31       5  685955     -0.47742      0.13547     4.996e-16     -0.47742
_SET1_   ENSG00000272265     5  115403807  115449267     67       9  681147       2.6519   1.4059e-05    4.4409e-16       2.6519
_SET1_   ENSG00000250602     5  125759197  125861063     98      18  671455      -2.7248      0.85489    4.4409e-16      -2.7248
_SET1_   ENSG00000234758     5  131245101  131313913     31       4  683271        2.145      0.00019    4.4409e-16        2.145
_SET1_   ENSG00000250167     5  134860267  134980564    109      14  684429       0.5081     0.010699    5.5511e-16       0.5081
_SET1_   ENSG00000250378     5  135113356  135172271     61       8  682674       1.8617   0.00029213    4.4409e-16       1.8617
_SET1_   ENSG00000250284     5  136035616  136100375     71       6  684129      -0.5048        0.145    5.5511e-16      -0.5048
_SET1_   ENSG00000272411     5  148314903  148360216     71      10  680523     -0.94448      0.24974    5.5511e-16     -0.94448
_SET1_   ENSG00000245275     5  153698997  153860410    176      38  685387     -0.51853     0.067852    5.5511e-16     -0.51853
_SET1_   ENSG00000272279     6    1518599    1564146     41       8  687641       0.1992     0.029913    5.2736e-16       0.1992
_SET1_   ENSG00000234817     6    4101306    4167619     95      14  678953     -0.10465     0.058916    5.2736e-16     -0.10465
_SET1_   ENSG00000272142     6    4995206    5053683     79       7  677321       0.8531       0.0108    5.5511e-16       0.8531
_SET1_   ENSG00000272209     6   13790663   13836805     20       7  675529      -1.2556      0.37011    4.4409e-16      -1.2556
_SET1_   ENSG00000233981     6   13970151   14017132     49       5  694349       -0.651      0.15123    5.5511e-16       -0.651
_SET1_   ENSG00000231662     6   19280550   19356252     61      11  684896       1.1795    0.0026693    4.4409e-16       1.1795
_SET1_   ENSG00000226786     6   19525175   19874311    382      54  671618        1.974   7.1485e-06    4.4409e-16        1.974
_SET1_   ENSG00000272402     6   24671975   24717379     29       6  689919       2.6936   6.7515e-06    4.4409e-16       2.6936
_SET1_   ENSG00000272345     6   24691135   24737021     34       8  693211       3.0815   6.8047e-07    4.4409e-16       3.0815
_SET1_   ENSG00000224164     6   24707530   24762149     34      13  688647       3.5468   9.3898e-08    4.4409e-16       3.5468
_SET1_   ENSG00000225945     6   37773553   37821994     40       5  698502      0.87493    0.0055246    5.5511e-16      0.87493
_SET1_   ENSG00000236961     6   43680523   43740571     42      11  675660      -1.8531        0.603    4.4409e-16      -1.8531
_SET1_   ENSG00000272114     6   43728166   43773353     38      12  679498       4.7255   8.4542e-11    8.8818e-16       4.7255
_SET1_   ENSG00000227885     6   53595547   53646820     62       7  690968       1.8163   0.00023246    4.4409e-16       1.8163
_SET1_   ENSG00000228614     6   53645673   53694072     65       8  686801       2.5987   1.1028e-05    4.4409e-16       2.5987
_SET1_   ENSG00000223504     6   68730243   68780394     52      11  683588       -1.727      0.54123    4.4409e-16       -1.727
_SET1_   ENSG00000226497     6   68926864   69074791    191      16  685932      -1.9085      0.43309    4.4409e-16      -1.9085
_SET1_   ENSG00000232295     6   71921160   72072931    128      19  684982     -0.83337      0.16694    5.5511e-16     -0.83337
_SET1_   ENSG00000269966     6   71994876   72162139    163      21  704538     -0.33271     0.031404     4.996e-16     -0.33271
_SET1_   ENSG00000233237     6   72044047   72165472    117      15  712323     -0.17631     0.024239    5.2736e-16     -0.17631
_SET1_   ENSG00000225793     6   75959730   76016719     48       5  685314     -0.73688      0.25363    5.5511e-16     -0.73688
_SET1_   ENSG00000229495     6   79509432   79558020     24       6  689752         1.99   0.00013341    4.4409e-16         1.99
_SET1_   ENSG00000235357     6   80503300   80551942     76      11  685994       1.1112    0.0027634    4.4409e-16       1.1112
_SET1_   ENSG00000272129     6   81030141   81076576     99       7  692445     -0.61534      0.13372    5.5511e-16     -0.61534
_SET1_   ENSG00000233967     6   81118061   81185644     40       5  681678       2.3168   0.00010627    4.4409e-16       2.3168
_SET1_   ENSG00000260645     6   81141675   81188797     32       5  681350        2.684   2.3291e-05    4.4409e-16        2.684
_SET1_   ENSG00000234155     6   86086937   86134904     90       8  679582       1.4817    0.0013227    4.4409e-16       1.4817
_SET1_   ENSG00000237027     6   90260594   90311763     38       6  694014       2.5737   1.0034e-05    4.4409e-16       2.5737
_SET1_   ENSG00000233797     6   96796250   97004545    151      11  686524       1.2997   0.00072622    4.4409e-16       1.2997
_SET1_   ENSG00000226684     6   97696179   97767924     74       5  685414       3.9216   2.6324e-08    4.4409e-16       3.9216
_SET1_   ENSG00000224849     6   98115157   98165979     59       5  680581       1.2045    0.0051194    4.4409e-16       1.2045
_SET1_   ENSG00000242486     6   98120635   98190588     69       7  680991       1.5714    0.0011404    4.4409e-16       1.5714
_SET1_   ENSG00000271860     6   98229585   98857748    412      24  686388       4.8611   1.1772e-13    8.8818e-16       4.8611
_SET1_   ENSG00000236920     6   98647896   98697559     23       3  687578       3.1358   1.9904e-06    4.4409e-16       3.1358
_SET1_   ENSG00000228506     6   99837798   99889249     49       6  686517      -1.0165       0.2747    4.4409e-16      -1.0165
_SET1_   ENSG00000272017     6   99980973  100026972     35       5  689913      0.77506    0.0091271    5.5511e-16      0.77506
_SET1_   ENSG00000225174     6  108409719  108490596     26       9  650800      0.33724     0.050713     4.996e-16      0.33724
_SET1_   ENSG00000232316     6  113739742  113789623     70       5  690093     -0.75169      0.19116    5.5511e-16     -0.75169
_SET1_   ENSG00000253194     6  119220950  119362706     99      11  683564       1.4842   0.00064693    4.4409e-16       1.4842
_SET1_   ENSG00000228704     6  125736773  125801329     84       9  653303      0.31273     0.064482     4.996e-16      0.31273
_SET1_   ENSG00000237742     6  125889704  126105336    145      10  681930       2.3933   1.0814e-05    4.4409e-16       2.3933
_SET1_   ENSG00000232876     6  135341171  135391688     53       3  691983     -0.89099      0.26563    5.5511e-16     -0.89099
_SET1_   ENSG00000231028     6  135783489  136047193    205      16  683260       1.2214   0.00056493    4.4409e-16       1.2214
_SET1_   ENSG00000237499     6  138134810  138224370     51       9  677111       -1.791      0.61889    4.4409e-16       -1.791
_SET1_   ENSG00000225177     6  138978685  139028425     32       6  681426      -1.5985       0.5126    4.4409e-16      -1.5985
_SET1_   ENSG00000238099     6  139781301  139829192     60      11  688707      -0.7346      0.15384    5.5511e-16      -0.7346
_SET1_   ENSG00000225311     6  144622835  144689437     29       6  684238      -1.5212      0.48919    4.4409e-16      -1.5212
_SET1_   ENSG00000226599     6  150961908  151008161     59       9  696983     -0.85854      0.20342    5.5511e-16     -0.85854
_SET1_   ENSG00000237927     6  159997987  160045201     64       5  687695      -1.3855      0.42936    4.4409e-16      -1.3855
_SET1_   ENSG00000270419     6  163824097  163869992     31       5  684940       2.6096   2.0082e-05    4.4409e-16       2.6096
_SET1_   ENSG00000228692     6  163997615  164044197     73      10  683441       2.3403   2.7762e-05    4.4409e-16       2.3403
_SET1_   ENSG00000235994     6  168366604  168415456     30       6  662590     -0.96205      0.38411    5.5511e-16     -0.96205
_SET1_   ENSG00000188365     7    5424477    5472753      7       3  592797       2.3944   0.00051548    4.4409e-16       2.3944
_SET1_   ENSG00000272732     7    7579735    7627071     33       5  683018       -1.207       0.3986    4.4409e-16       -1.207
_SET1_   ENSG00000179428     7   22755014   22802239     81      11  686481      0.43519     0.014866     4.996e-16      0.43519
_SET1_   ENSG00000230658     7   23130847   23180322     54       2  679272     -0.49893      0.23664     4.996e-16     -0.49893
_SET1_   ENSG00000225792     7   26401764   26451321     28       8  678917       1.0819    0.0035229    4.4409e-16       1.0819
_SET1_   ENSG00000228878     7   35781466   35875226     40       3  684195      -2.3469      0.83123    4.4409e-16      -2.3469
_SET1_   ENSG00000232930     7   36034221   36105041     69      12  676633      -1.4588      0.43761    4.4409e-16      -1.4588
_SET1_   ENSG00000229679     7   36258889   36305716     54      10  684535      -2.4518      0.79215    4.4409e-16      -2.4518
_SET1_   ENSG00000260070     7   36324384   36370088     54      16  677109      -3.7071      0.98179    4.4409e-16      -3.7071
_SET1_   ENSG00000224017     7   41106202   41183105     81       8  686492     -0.90374      0.21603    5.5511e-16     -0.90374
_SET1_   ENSG00000229403     7   51646947   51708566     89      18  682317     -0.56923      0.11417    5.5511e-16     -0.56923
_SET1_   ENSG00000273142     7   66332844   66381284     19       3  691136       2.6218   2.0591e-05    4.4409e-16       2.6218
_SET1_   ENSG00000234215     7   69050944   69097434     29       5  688445       3.7835   5.6998e-08    4.4409e-16       3.7835
_SET1_   ENSG00000232415     7   73463906   73511614     22       4  686176      0.54437     0.021053    5.5511e-16      0.54437
_SET1_   ENSG00000225128     7   85015438   85128609    120      16  681178      -2.1517      0.64033    4.4409e-16      -2.1517
_SET1_   ENSG00000233073     7   86403542   86450986     38       6  685681     -0.97186       0.3011    5.5511e-16     -0.97186
_SET1_   ENSG00000182165     7   86944541   87009831     57      10  684416      0.24761      0.03736    5.2736e-16      0.24761
_SET1_   ENSG00000223665     7   91258162   91307827     19       4  689932      -1.6174      0.51052    4.4409e-16      -1.6174
_SET1_   ENSG00000236197     7   94774025   94878644     50       5  671756       1.3497     0.003027    4.4409e-16       1.3497
_SET1_   ENSG00000231170     7   95190994   95253031     76       9  685984     0.083219     0.037787    5.2736e-16     0.083219
_SET1_   ENSG00000272782     7   97902257   97949753     22       2  685531     -0.46202      0.17752     4.996e-16     -0.46202
_SET1_   ENSG00000244219     7   99160689   99218439     21       4  676356       5.6357   6.4914e-12    8.8818e-16       5.6357
_SET1_   ENSG00000273407     7   99329166   99374515      8       1  690450       1.1703     0.014654    4.4409e-16       1.1703
_SET1_   ENSG00000227199     7  116582500  116629388      5       2  679512      -3.1687      0.95896    4.4409e-16      -3.1687
_SET1_   ENSG00000234826     7  117628912  117679099     43       4  688176      0.10646     0.052287    5.2736e-16      0.10646
_SET1_   ENSG00000227743     7  121273388  121325414     38       8  673736     0.067225     0.057445    5.2736e-16     0.067225
_SET1_   ENSG00000234418     7  121821401  121868491     23       4  683381      0.24396     0.046688    5.2736e-16      0.24396
_SET1_   ENSG00000230316     7  121908712  121960131     11       5  664695       3.7443   8.5219e-08    4.4409e-16       3.7443
_SET1_   ENSG00000237764     7  124777272  125029375    206      22  683647      0.37462    0.0067481     4.996e-16      0.37462
_SET1_   ENSG00000219445     7  124859633  124939345     62       8  679315      0.43795     0.022224     4.996e-16      0.43795
_SET1_   ENSG00000227869     7  125036401  125116455     78       9  683539      0.71476     0.013351    5.5511e-16      0.71476
_SET1_   ENSG00000270810     7  128292342  128337926     35       4  687799      0.43266     0.026365     4.996e-16      0.43266
_SET1_   ENSG00000273329     7  129234389  129286471     36       7  684055      0.30918     0.037171     4.996e-16      0.30918
_SET1_   ENSG00000231114     7  136968339  137021700     65      12  684432       1.0581    0.0029263    4.4409e-16       1.0581
_SET1_   ENSG00000228031     7  137019676  137074229     44       5  682456       2.4544   3.3482e-05    4.4409e-16       2.4544
_SET1_   ENSG00000261570     7  141219003  141286104     17       3  626084     -0.33024      0.31585     4.996e-16     -0.33024
_SET1_   ENSG00000244701     7  141342181  141391610     26       4  666898       -1.338      0.56655    4.4409e-16       -1.338
_SET1_   ENSG00000228775     7  141394138  141473146     38       2  687071      -2.8814      0.93655    4.4409e-16      -2.8814
_SET1_   ENSG00000204934     7  149554786  149612699     31       3  683399      -1.0516      0.35669    4.4409e-16      -1.0516
_SET1_   ENSG00000241456     7  151089769  151146210     47       8  673125     -0.25063      0.11208     4.996e-16     -0.25063
_SET1_   ENSG00000229591     7  151807086  151853802     26       2  682131      -1.4914       0.8024    4.4409e-16      -1.4914
_SET1_   ENSG00000261455     7  152125871  152172634      7       2  681129      0.84525    0.0094962    5.5511e-16      0.84525
_SET1_   ENSG00000272760     7  154707936  154753898     31       4  686018      0.17807     0.043924    5.2736e-16      0.17807
_SET1_   ENSG00000273183     7  154713139  154758817     32       3  686754      0.44023     0.028757     4.996e-16      0.44023
_SET1_   ENSG00000273117     7  155077628  155124251     18       4  670779      -2.2296      0.79232    4.4409e-16      -2.2296
_SET1_   ENSG00000253764     8    1910736    1957803     45       9  685195      0.68537     0.010898    5.5511e-16      0.68537
_SET1_   ENSG00000253444     8    2340992    2404693    135      18  680631      -1.0815      0.21638    4.4409e-16      -1.0815
_SET1_   ENSG00000253855     8    2341124    2389308    115      17  680495      -1.0622       0.2317    4.4409e-16      -1.0622
_SET1_   ENSG00000249694     8    2437076    2515453     83      10  679188      0.37464      0.02547     4.996e-16      0.37464
_SET1_   ENSG00000254319     8    2513591    2620991    117      28  674754      -0.5501      0.11464    5.5511e-16      -0.5501
_SET1_   ENSG00000271743     8    6463125    6509719     97      13  674935      -3.5628       0.9714    4.4409e-16      -3.5628
_SET1_   ENSG00000236827     8   11095135   11160374     91      10  695978       4.2218        5e-10    8.8818e-16       4.2218
_SET1_   ENSG00000246477     8   11163374   11217938     50       4  695160       5.2846   2.1714e-12    8.8818e-16       5.2846
_SET1_   ENSG00000253932     8   13161083   13210263    151      19  685651     -0.30532     0.054227     4.996e-16     -0.30532
_SET1_   ENSG00000254575     8   13983806   14032868     40       6  675551     -0.54215      0.17577    5.5511e-16     -0.54215
_SET1_   ENSG00000249258     8   16953690   17017298     66      15  672276       2.6785   8.2153e-06    4.4409e-16       2.6785
_SET1_   ENSG00000253944     8   17623854   17728578    184      11  680515      -1.0097      0.19633    4.4409e-16      -1.0097
_SET1_   ENSG00000187229     8   18543415   18601915    109      15  685023    -0.077021      0.12256    5.2736e-16    -0.077021
_SET1_   ENSG00000253300     8   20503202   20592645    179      19  688916       1.5879   0.00012368    4.4409e-16       1.5879
_SET1_   ENSG00000251034     8   22388358   22437918     21       3  656746     0.034391      0.11311    5.2736e-16     0.034391
_SET1_   ENSG00000254002     8   23573844   23635555    101      15  686434     -0.29615     0.064452     4.996e-16     -0.29615
_SET1_   ENSG00000253875     8   27555855   27623943     92       8  691599     -0.66112      0.12942    5.5511e-16     -0.66112
_SET1_   ENSG00000247134     8   32818696   32912373     13       4  703367       2.3703   1.2467e-05    4.4409e-16       2.3703
_SET1_   ENSG00000272338     8   33208361   33253933     16       2  678383       1.1612    0.0099377    4.4409e-16       1.1612
_SET1_   ENSG00000228801     8   52776885   52869733     72       7  689547      0.64725     0.011681    5.5511e-16      0.64725
_SET1_   ENSG00000272457     8   54778710   54824209     10       2  671367     -0.86473      0.50856    5.5511e-16     -0.86473
_SET1_   ENSG00000251396     8   61287147   61464354    115       8  688268      0.74593    0.0056331    5.5511e-16      0.74593
_SET1_   ENSG00000240915     8   63890627   63937240     48       6  681637    -0.037309     0.084412    5.2736e-16    -0.037309
_SET1_   ENSG00000270673     8   64070284   64116001     18       4  685439     -0.42672      0.15171     4.996e-16     -0.42672
_SET1_   ENSG00000253138     8   67069328   67119550     54       5  683900     0.029189     0.099709    5.2389e-16     0.029189
_SET1_   ENSG00000246145     8   67321824   67376212     47       9  690553       2.4143   1.8766e-05    4.4409e-16       2.4143
_SET1_   ENSG00000255206     8   68984439   69042316     71       7  684441      -1.5016      0.44454    4.4409e-16      -1.5016
_SET1_   ENSG00000254300     8   77283889   77446591    113      18  683871       5.4667   1.4651e-13    8.8818e-16       5.4667
_SET1_   ENSG00000253661     8   77393435   77630513    186      33  683538     -0.51852     0.082457    5.5511e-16     -0.51852
_SET1_   ENSG00000253416     8   77781827   77835635     38       6  685588       1.3725     0.001622    4.4409e-16       1.3725
_SET1_   ENSG00000249328     8   80671607   80818994    113      24  679210      -1.6156      0.42523    4.4409e-16      -1.6156
_SET1_   ENSG00000272425     8   82177634   82224805     24       2  684118       -1.712      0.71936    4.4409e-16       -1.712
_SET1_   ENSG00000253859     8   82316671   82444053    114      12  682524      -1.4011       0.3811    4.4409e-16      -1.4011
_SET1_   ENSG00000253374     8   82398853   82455510     42       8  684313     -0.62547      0.17243    5.5511e-16     -0.62547
_SET1_   ENSG00000260493     8   86074312   86124297     21       3  689057      -1.1907      0.37787    4.4409e-16      -1.1907
_SET1_   ENSG00000253549     8   86344080   86412144     35       3  682263       1.1873    0.0052805    4.4409e-16       1.1873
_SET1_   ENSG00000271156     8   89810547   89856137     18       4  686394     -0.70717      0.18886    5.5511e-16     -0.70717
_SET1_   ENSG00000251136     8   90611638   90804955    139      15  683813     -0.80784      0.13541    5.5511e-16     -0.80784
_SET1_   ENSG00000253704     8   95530950   95591973     47       7  676065       5.2372   1.0146e-11    8.8818e-16       5.2372
_SET1_   ENSG00000253666     8  101452903  101523376     56      13  669198      -0.8336      0.23904    5.5511e-16      -0.8336
_SET1_   ENSG00000272384     8  123782210  123828069     48      12  681272       2.4798   1.8116e-05    4.4409e-16       2.4798
_SET1_   ENSG00000254286     8  127535120  127735660    138      33  681147      -2.0463      0.58539    4.4409e-16      -2.0463
_SET1_   ENSG00000253438     8  127824300  128043259    322      31  685854     -0.12841    0.0092519    5.2736e-16     -0.12841
_SET1_   ENSG00000253929     8  128316519  128414876    138      15  694141      -1.1607      0.18971    4.4409e-16      -1.1607
_SET1_   ENSG00000259820     8  135794263  135845515     33       3  687136       3.2881   1.3334e-06    4.4409e-16       3.2881
_SET1_   ENSG00000254028     8  135809990  135856725     32       4  682738       3.0474   3.4528e-06    4.4409e-16       3.0474
_SET1_   ENSG00000253433     8  135815312  135864880     32       4  684409        2.625   1.9708e-05    4.4409e-16        2.625
_SET1_   ENSG00000253716     8  144352331  144398860     31       3  685962       2.1819   0.00013204    4.4409e-16       2.1819
_SET1_   ENSG00000255224     8  145122905  145169168     16       1  676534       1.4777     0.012052    4.4409e-16       1.4777
_SET1_   ENSG00000227155     9     444304     527112     96      15  685729       -1.737       0.4975    4.4409e-16       -1.737
_SET1_   ENSG00000227914     9     663478     720555     92      13  686504      -1.1935       0.2722    4.4409e-16      -1.1935
_SET1_   ENSG00000232104     9    3491723    3681646    124      24  683274      -3.0105      0.88245    4.4409e-16      -3.0105
_SET1_   ENSG00000235326     9    3639546    3701814     92       8  687254      -1.6342      0.49188    4.4409e-16      -1.6342
_SET1_   ENSG00000237009     9    3863642    3911248     75       7  680718     -0.76398      0.22976    5.5511e-16     -0.76398
_SET1_   ENSG00000228322     9    4264390    4316046    125      22  760611      -1.7454     0.091901    4.4409e-16      -1.7454
_SET1_   ENSG00000272866     9    5341796    5387410     55       8  692142     -0.72456      0.15603    5.5511e-16     -0.72456
_SET1_   ENSG00000236924     9    6610956    6680635     81      14  689620      -1.0532      0.22494    4.4409e-16      -1.0532
_SET1_   ENSG00000225472     9   14282084   14367907     62      22  636590       3.5824   7.2539e-07    4.4409e-16       3.5824
_SET1_   ENSG00000273399     9   14576767   14622324     71       9  672435       2.7362   9.8321e-06    4.4409e-16       2.7362
_SET1_   ENSG00000273226     9   19340449   19385994     26       4  674910      -2.6414      0.90491    4.4409e-16      -2.6414
_SET1_   ENSG00000254261     9   26711951   26796872    140      21  685843      -2.0487      0.54203    4.4409e-16      -2.0487
_SET1_   ENSG00000233776     9   33722973   33773414     29       5  671745      0.66327     0.019742    5.5511e-16      0.66327
_SET1_   ENSG00000204706     9   72690732   72825804    146      11  689788      -1.0822      0.23504    4.4409e-16      -1.0822
_SET1_   ENSG00000236849     9   75476644   75524025     46       6  691646       2.1353   9.7933e-05    4.4409e-16       2.1353
_SET1_   ENSG00000224825     9   77090467   77149043     35       4  687313      0.56072     0.017715    5.5511e-16      0.56072
_SET1_   ENSG00000231373     9   80036211   80151613    130      27  681293      -2.7719      0.80969    4.4409e-16      -2.7719
_SET1_   ENSG00000260995     9   81740337   81795589     83      13  680165       1.7697   0.00027539    4.4409e-16       1.7697
_SET1_   ENSG00000254473     9   86287509   86338293     54       6  683819      0.44415       0.0223     4.996e-16      0.44415
_SET1_   ENSG00000230303     9   88390637   88443395      8       2  682504      -1.1996      0.40323    4.4409e-16      -1.1996
_SET1_   ENSG00000227603     9   96187614   96234403     43       8  684754        1.163    0.0027629    4.4409e-16        1.163
_SET1_   ENSG00000269946     9   96893571   96972909     58      10  691166       1.0919    0.0023157    4.4409e-16       1.0919
_SET1_   ENSG00000230262     9   96928884   97001850     58       9  682940      0.54187      0.01609    5.5511e-16      0.54187
_SET1_   ENSG00000225194     9   98772014   98825247     30       7  676799       2.0261   0.00017087    4.4409e-16       2.0261
_SET1_   ENSG00000231521     9  100386797  100433333     16       4  696909      -1.3658      0.35616    4.4409e-16      -1.3658
_SET1_   ENSG00000228512     9  120510726  120640349    288      19  689216        1.003   0.00023628    4.4409e-16        1.003
_SET1_   ENSG00000269979     9  125051887  125097594     11       2  672177       -1.146      0.60025    4.4409e-16       -1.146
_SET1_   ENSG00000270102     9  125058146  125103622     12       2  681035      -0.7385      0.37277    5.5511e-16      -0.7385
_SET1_   ENSG00000241084     9  131986341  132033860     94      10  676048       1.0875    0.0039044    4.4409e-16       1.0875
_SET1_   ENSG00000224307     9  132009737  132058007     82       8  673126     -0.55693      0.18136    5.5511e-16     -0.55693
_SET1_   ENSG00000246851     9  134055297  134104592     13       3  681048       1.8958   0.00044883    4.4409e-16       1.8958
_SET1_   ENSG00000237886     9  139405664  139454345     17       5  618253      0.51213     0.063446    5.5511e-16      0.51213
_SET1_   ENSG00000229869    10     943966     998683     33       5  684599        0.904    0.0077934    5.5511e-16        0.904
_SET1_   ENSG00000229205    10    1170708    1220612     68       8  686900      0.24152     0.026872    5.2736e-16      0.24152
_SET1_   ENSG00000273001    10    3097616    3143193     28       9  666199      -0.5951      0.20112    5.5511e-16      -0.5951
_SET1_   ENSG00000272764    10    5820948    5866404     13       2  684755      -0.4178      0.15808     4.996e-16      -0.4178
_SET1_   ENSG00000215244    10    6284650    6387944    101      19  681747     -0.79737      0.16472    5.5511e-16     -0.79737
_SET1_   ENSG00000234248    10    6923419    6997434    150      29  685142      0.82566    0.0027532    5.5511e-16      0.82566
_SET1_   ENSG00000227175    10   13535516   13582262     45       5  685089       3.5694   1.7125e-07    4.4409e-16       3.5694
