Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0019233~sensory perception of pain,12,0.776699029,0.014215199,"ENSG00000122733, ENSG00000163485, ENSG00000136999, ENSG00000166257, ENSG00000198400, ENSG00000183695, ENSG00000102468, ENSG00000159224, ENSG00000152822, ENSG00000111262, ENSG00000125510, ENSG00000164128",1022,73,14269,2.295096909,1,0.509168913,0.50463956
GOTERM_BP_FAT,GO:0051924~regulation of calcium ion transport,27,1.747572816,0.014412594,"ENSG00000179841, ENSG00000198363, ENSG00000105974, ENSG00000138814, ENSG00000065534, ENSG00000198626, ENSG00000092051, ENSG00000006210, ENSG00000117152, ENSG00000227877, ENSG00000139780, ENSG00000182389, ENSG00000072954, ENSG00000102001, ENSG00000103888, ENSG00000114315, ENSG00000157782, ENSG00000121905, ENSG00000171631, ENSG00000165091, ENSG00000152413, ENSG00000185482, ENSG00000139890, ENSG00000070808, ENSG00000036828, ENSG00000167535, ENSG00000125510",1022,231,14269,1.631903322,1,0.510970202,0.506424826
GOTERM_BP_FAT,GO:0046942~carboxylic acid transport,35,2.265372168,0.014551917,"ENSG00000178752, ENSG00000175003, ENSG00000132911, ENSG00000149452, ENSG00000104888, ENSG00000108846, ENSG00000091664, ENSG00000137204, ENSG00000152822, ENSG00000163485, ENSG00000140284, ENSG00000117152, ENSG00000123643, ENSG00000182389, ENSG00000141655, ENSG00000169507, ENSG00000132326, ENSG00000138308, ENSG00000174640, ENSG00000011083, ENSG00000196277, ENSG00000164082, ENSG00000197106, ENSG00000197901, ENSG00000081923, ENSG00000171017, ENSG00000253117, ENSG00000162241, ENSG00000139194, ENSG00000187980, ENSG00000036828, ENSG00000149742, ENSG00000186115, ENSG00000186335, ENSG00000101200",1022,322,14269,1.517591253,1,0.510970202,0.506424826
GOTERM_BP_FAT,GO:0071415~cellular response to purine-containing compound,5,0.323624595,0.014607008,"ENSG00000149554, ENSG00000081248, ENSG00000198626, ENSG00000072954, ENSG00000171631",1022,14,14269,4.986371261,1,0.510970202,0.506424826
GOTERM_BP_FAT,GO:0090131~mesenchyme migration,3,0.194174757,0.014615132,"ENSG00000143632, ENSG00000107796, ENSG00000163017",1022,3,14269,13.96183953,1,0.510970202,0.506424826
GOTERM_BP_FAT,GO:0060086~circadian temperature homeostasis,3,0.194174757,0.014615132,"ENSG00000120738, ENSG00000141655, ENSG00000126368",1022,3,14269,13.96183953,1,0.510970202,0.506424826
GOTERM_BP_FAT,GO:0051952~regulation of amine transport,14,0.906148867,0.014856085,"ENSG00000132326, ENSG00000196277, ENSG00000164082, ENSG00000158445, ENSG00000067715, ENSG00000173227, ENSG00000011347, ENSG00000121853, ENSG00000163485, ENSG00000117152, ENSG00000102468, ENSG00000101200, ENSG00000106089, ENSG00000166501",1022,93,14269,2.101782295,1,0.516921023,0.512322711
GOTERM_BP_FAT,GO:0007155~cell adhesion,117,7.572815534,0.015281986,"ENSG00000134757, ENSG00000128594, ENSG00000165816, ENSG00000179388, ENSG00000137103, ENSG00000157873, ENSG00000175866, ENSG00000153707, ENSG00000187210, ENSG00000102245, ENSG00000108861, ENSG00000184349, ENSG00000198053, ENSG00000072110, ENSG00000134760, ENSG00000116996, ENSG00000114455, ENSG00000151882, ENSG00000112276, ENSG00000184292, ENSG00000145526, ENSG00000187323, ENSG00000204941, ENSG00000186111, ENSG00000221866, ENSG00000108852, ENSG00000107485, ENSG00000184613, ENSG00000156127, ENSG00000136999, ENSG00000138814, ENSG00000095203, ENSG00000110448, ENSG00000116824, ENSG00000174951, ENSG00000089327, ENSG00000144824, ENSG00000087303, ENSG00000105492, ENSG00000105376, ENSG00000112619, ENSG00000156234, ENSG00000131759, ENSG00000092445, ENSG00000138821, ENSG00000080854, ENSG00000157168, ENSG00000074590, ENSG00000003137, ENSG00000144810, ENSG00000177707, ENSG00000186891, ENSG00000213465, ENSG00000196083, ENSG00000049768, ENSG00000132535, ENSG00000105711, ENSG00000130635, ENSG00000174175, ENSG00000242866, ENSG00000242221, ENSG00000115598, ENSG00000112761, ENSG00000151208, ENSG00000125726, ENSG00000126259, ENSG00000070759, ENSG00000183734, ENSG00000183715, ENSG00000156453, ENSG00000163606, ENSG00000091972, ENSG00000171236, ENSG00000172602, ENSG00000078098, ENSG00000139174, ENSG00000122188, ENSG00000163975, ENSG00000165757, ENSG00000142615, ENSG00000156687, ENSG00000106304, ENSG00000137809, ENSG00000105974, ENSG00000248905, ENSG00000162804, ENSG00000074660, ENSG00000172575, ENSG00000004399, ENSG00000134013, ENSG00000116106, ENSG00000198846, ENSG00000162493, ENSG00000119547, ENSG00000117155, ENSG00000006210, ENSG00000182264, ENSG00000146242, ENSG00000145675, ENSG00000148702, ENSG00000187955, ENSG00000158856, ENSG00000177076, ENSG00000104755, ENSG00000112658, ENSG00000114315, ENSG00000197467, ENSG00000112655, ENSG00000081985, ENSG00000196776, ENSG00000151388, ENSG00000114554, ENSG00000137251, ENSG00000144857, ENSG00000169851, ENSG00000163359, ENSG00000165379",1022,1338,14269,1.220878345,1,0.529220243,0.524512522
GOTERM_BP_FAT,GO:0035881~amacrine cell differentiation,4,0.258899676,0.015573351,"ENSG00000168267, ENSG00000198963, ENSG00000114315, ENSG00000162992",1022,8,14269,6.980919765,1,0.536766398,0.53199155
GOTERM_BP_FAT,GO:0042752~regulation of circadian rhythm,16,1.035598706,0.015788843,"ENSG00000043591, ENSG00000132326, ENSG00000126583, ENSG00000198963, ENSG00000197548, ENSG00000133794, ENSG00000250685, ENSG00000163485, ENSG00000029153, ENSG00000036672, ENSG00000054277, ENSG00000109670, ENSG00000126368, ENSG00000101076, ENSG00000125510, ENSG00000155090",1022,114,14269,1.959556425,1,0.541354751,0.536539087
GOTERM_BP_FAT,GO:0015849~organic acid transport,35,2.265372168,0.015854649,"ENSG00000178752, ENSG00000175003, ENSG00000132911, ENSG00000149452, ENSG00000104888, ENSG00000108846, ENSG00000091664, ENSG00000137204, ENSG00000152822, ENSG00000163485, ENSG00000140284, ENSG00000117152, ENSG00000123643, ENSG00000182389, ENSG00000141655, ENSG00000169507, ENSG00000132326, ENSG00000138308, ENSG00000174640, ENSG00000011083, ENSG00000196277, ENSG00000164082, ENSG00000197106, ENSG00000197901, ENSG00000081923, ENSG00000171017, ENSG00000253117, ENSG00000162241, ENSG00000139194, ENSG00000187980, ENSG00000036828, ENSG00000149742, ENSG00000186115, ENSG00000186335, ENSG00000101200",1022,324,14269,1.508223406,1,0.541354751,0.536539087
GOTERM_BP_FAT,GO:0022610~biological adhesion,117,7.572815534,0.016437971,"ENSG00000134757, ENSG00000128594, ENSG00000165816, ENSG00000179388, ENSG00000137103, ENSG00000157873, ENSG00000175866, ENSG00000153707, ENSG00000187210, ENSG00000102245, ENSG00000108861, ENSG00000184349, ENSG00000198053, ENSG00000072110, ENSG00000134760, ENSG00000116996, ENSG00000114455, ENSG00000151882, ENSG00000112276, ENSG00000184292, ENSG00000145526, ENSG00000187323, ENSG00000204941, ENSG00000186111, ENSG00000221866, ENSG00000108852, ENSG00000107485, ENSG00000184613, ENSG00000156127, ENSG00000136999, ENSG00000138814, ENSG00000095203, ENSG00000110448, ENSG00000116824, ENSG00000174951, ENSG00000089327, ENSG00000144824, ENSG00000087303, ENSG00000105492, ENSG00000105376, ENSG00000112619, ENSG00000156234, ENSG00000131759, ENSG00000092445, ENSG00000138821, ENSG00000080854, ENSG00000157168, ENSG00000074590, ENSG00000003137, ENSG00000144810, ENSG00000177707, ENSG00000186891, ENSG00000213465, ENSG00000196083, ENSG00000049768, ENSG00000132535, ENSG00000105711, ENSG00000130635, ENSG00000174175, ENSG00000242866, ENSG00000242221, ENSG00000115598, ENSG00000112761, ENSG00000151208, ENSG00000125726, ENSG00000126259, ENSG00000070759, ENSG00000183734, ENSG00000183715, ENSG00000156453, ENSG00000163606, ENSG00000091972, ENSG00000171236, ENSG00000172602, ENSG00000078098, ENSG00000139174, ENSG00000122188, ENSG00000163975, ENSG00000165757, ENSG00000142615, ENSG00000156687, ENSG00000106304, ENSG00000137809, ENSG00000105974, ENSG00000248905, ENSG00000162804, ENSG00000074660, ENSG00000172575, ENSG00000004399, ENSG00000134013, ENSG00000116106, ENSG00000198846, ENSG00000162493, ENSG00000119547, ENSG00000117155, ENSG00000006210, ENSG00000182264, ENSG00000146242, ENSG00000145675, ENSG00000148702, ENSG00000187955, ENSG00000158856, ENSG00000177076, ENSG00000104755, ENSG00000112658, ENSG00000114315, ENSG00000197467, ENSG00000112655, ENSG00000081985, ENSG00000196776, ENSG00000151388, ENSG00000114554, ENSG00000137251, ENSG00000144857, ENSG00000169851, ENSG00000163359, ENSG00000165379",1022,1342,14269,1.217239363,1,0.558661647,0.553692028
GOTERM_BP_FAT,GO:0061448~connective tissue development,28,1.812297735,0.016560316,"ENSG00000160801, ENSG00000156466, ENSG00000136999, ENSG00000112964, ENSG00000130635, ENSG00000119042, ENSG00000060718, ENSG00000134013, ENSG00000133048, ENSG00000156427, ENSG00000137642, ENSG00000077092, ENSG00000183691, ENSG00000107796, ENSG00000147655, ENSG00000177398, ENSG00000131759, ENSG00000112658, ENSG00000043039, ENSG00000139219, ENSG00000138669, ENSG00000120738, ENSG00000151388, ENSG00000143869, ENSG00000171509, ENSG00000183682, ENSG00000036828, ENSG00000107485",1022,245,14269,1.595638803,1,0.560214036,0.555230608
GOTERM_BP_FAT,GO:0051223~regulation of protein transport,53,3.430420712,0.016886066,"ENSG00000156466, ENSG00000158445, ENSG00000175426, ENSG00000136770, ENSG00000134072, ENSG00000137261, ENSG00000109670, ENSG00000106089, ENSG00000162992, ENSG00000168539, ENSG00000168734, ENSG00000101076, ENSG00000184349, ENSG00000102471, ENSG00000091972, ENSG00000103888, ENSG00000157782, ENSG00000150995, ENSG00000133794, ENSG00000121853, ENSG00000143869, ENSG00000183682, ENSG00000145087, ENSG00000142615, ENSG00000100099, ENSG00000162009, ENSG00000148677, ENSG00000125850, ENSG00000179841, ENSG00000198363, ENSG00000136999, ENSG00000138814, ENSG00000174672, ENSG00000110723, ENSG00000198643, ENSG00000198722, ENSG00000137642, ENSG00000138376, ENSG00000145675, ENSG00000158856, ENSG00000188906, ENSG00000132326, ENSG00000121905, ENSG00000159224, ENSG00000011347, ENSG00000135272, ENSG00000185002, ENSG00000036828, ENSG00000147642, ENSG00000091428, ENSG00000166501, ENSG00000120341, ENSG00000126368",1022,540,14269,1.370328695,1,0.568601295,0.563543256
GOTERM_BP_FAT,GO:0050432~catecholamine secretion,10,0.647249191,0.017123432,"ENSG00000011347, ENSG00000121853, ENSG00000160932, ENSG00000102468, ENSG00000164082, ENSG00000158445, ENSG00000106089, ENSG00000067715, ENSG00000166501, ENSG00000173227",1022,56,14269,2.49318563,1,0.570502016,0.56542707
GOTERM_BP_FAT,GO:0006875~cellular metal ion homeostasis,54,3.495145631,0.017156244,"ENSG00000160801, ENSG00000132535, ENSG00000110148, ENSG00000152822, ENSG00000198626, ENSG00000163485, ENSG00000100346, ENSG00000255346, ENSG00000102001, ENSG00000072315, ENSG00000118160, ENSG00000103888, ENSG00000005379, ENSG00000150995, ENSG00000081248, ENSG00000151882, ENSG00000171631, ENSG00000187045, ENSG00000100379, ENSG00000147145, ENSG00000167535, ENSG00000179841, ENSG00000178752, ENSG00000198363, ENSG00000105974, ENSG00000146360, ENSG00000138814, ENSG00000132911, ENSG00000130054, ENSG00000092051, ENSG00000139540, ENSG00000006210, ENSG00000160791, ENSG00000187672, ENSG00000139780, ENSG00000186188, ENSG00000091831, ENSG00000102468, ENSG00000148346, ENSG00000182389, ENSG00000072954, ENSG00000185518, ENSG00000152154, ENSG00000156234, ENSG00000138821, ENSG00000204882, ENSG00000158014, ENSG00000137731, ENSG00000006283, ENSG00000157087, ENSG00000036828, ENSG00000101200, ENSG00000166501, ENSG00000125510",1022,552,14269,1.365832128,1,0.570502016,0.56542707
GOTERM_BP_FAT,GO:0019722~calcium-mediated signaling,23,1.488673139,0.01718806,"ENSG00000179841, ENSG00000158856, ENSG00000198363, ENSG00000188906, ENSG00000138814, ENSG00000101082, ENSG00000132911, ENSG00000110931, ENSG00000174175, ENSG00000172399, ENSG00000173598, ENSG00000150995, ENSG00000121905, ENSG00000157168, ENSG00000198626, ENSG00000171631, ENSG00000136931, ENSG00000171532, ENSG00000115641, ENSG00000092051, ENSG00000121753, ENSG00000160791, ENSG00000072954",1022,190,14269,1.690117417,1,0.570502016,0.56542707
GOTERM_BP_FAT,GO:0051240~positive regulation of multicellular organismal process,139,8.996763754,0.017254817,"ENSG00000112964, ENSG00000130558, ENSG00000179388, ENSG00000169220, ENSG00000157873, ENSG00000138311, ENSG00000198626, ENSG00000067715, ENSG00000114861, ENSG00000156427, ENSG00000136931, ENSG00000175866, ENSG00000162670, ENSG00000185792, ENSG00000153707, ENSG00000141570, ENSG00000134072, ENSG00000255346, ENSG00000102245, ENSG00000184349, ENSG00000131378, ENSG00000164619, ENSG00000180383, ENSG00000111344, ENSG00000114455, ENSG00000137752, ENSG00000133794, ENSG00000121853, ENSG00000143869, ENSG00000185386, ENSG00000163536, ENSG00000144550, ENSG00000221866, ENSG00000078725, ENSG00000107485, ENSG00000166888, ENSG00000184613, ENSG00000156127, ENSG00000176697, ENSG00000138814, ENSG00000095203, ENSG00000198400, ENSG00000116824, ENSG00000174951, ENSG00000196468, ENSG00000111012, ENSG00000122877, ENSG00000119866, ENSG00000186260, ENSG00000166257, ENSG00000144824, ENSG00000100884, ENSG00000105245, ENSG00000043591, ENSG00000101040, ENSG00000131759, ENSG00000173114, ENSG00000120738, ENSG00000138669, ENSG00000157168, ENSG00000170485, ENSG00000003137, ENSG00000164362, ENSG00000036828, ENSG00000090534, ENSG00000101200, ENSG00000169418, ENSG00000165973, ENSG00000125510, ENSG00000196083, ENSG00000049768, ENSG00000156466, ENSG00000105711, ENSG00000174453, ENSG00000137825, ENSG00000174175, ENSG00000115598, ENSG00000115596, ENSG00000196639, ENSG00000166159, ENSG00000151208, ENSG00000183691, ENSG00000141655, ENSG00000162992, ENSG00000155090, ENSG00000204060, ENSG00000072315, ENSG00000091972, ENSG00000175832, ENSG00000081248, ENSG00000171357, ENSG00000171236, ENSG00000132386, ENSG00000139610, ENSG00000008086, ENSG00000165757, ENSG00000108771, ENSG00000183049, ENSG00000125850, ENSG00000105974, ENSG00000105976, ENSG00000074660, ENSG00000172575, ENSG00000172179, ENSG00000004399, ENSG00000134013, ENSG00000116106, ENSG00000198846, ENSG00000171368, ENSG00000133048, ENSG00000137642, ENSG00000162493, ENSG00000006210, ENSG00000117152, ENSG00000182261, ENSG00000079841, ENSG00000186188, ENSG00000102468, ENSG00000146242, ENSG00000103313, ENSG00000145675, ENSG00000108960, ENSG00000174482, ENSG00000158856, ENSG00000188906, ENSG00000113749, ENSG00000112658, ENSG00000138623, ENSG00000114315, ENSG00000169692, ENSG00000111684, ENSG00000070193, ENSG00000112655, ENSG00000081985, ENSG00000157368, ENSG00000171532, ENSG00000114554, ENSG00000156711, ENSG00000166501",1022,1628,14269,1.192073523,1,0.570502016,0.56542707
GOTERM_BP_FAT,GO:0015837~amine transport,15,0.970873786,0.017339586,"ENSG00000132326, ENSG00000196277, ENSG00000164082, ENSG00000158445, ENSG00000067715, ENSG00000173227, ENSG00000011347, ENSG00000121853, ENSG00000163485, ENSG00000117152, ENSG00000102468, ENSG00000101200, ENSG00000106089, ENSG00000166501, ENSG00000103375",1022,105,14269,1.994548504,1,0.570722318,0.565645412
GOTERM_BP_FAT,GO:0090087~regulation of peptide transport,55,3.55987055,0.017574851,"ENSG00000156466, ENSG00000158445, ENSG00000175426, ENSG00000163485, ENSG00000136770, ENSG00000134072, ENSG00000137261, ENSG00000109670, ENSG00000106089, ENSG00000162992, ENSG00000168539, ENSG00000168734, ENSG00000101076, ENSG00000184349, ENSG00000102471, ENSG00000091972, ENSG00000103888, ENSG00000157782, ENSG00000150995, ENSG00000133794, ENSG00000121853, ENSG00000143869, ENSG00000183682, ENSG00000145087, ENSG00000142615, ENSG00000100099, ENSG00000162009, ENSG00000148677, ENSG00000125850, ENSG00000179841, ENSG00000198363, ENSG00000136999, ENSG00000138814, ENSG00000174672, ENSG00000110723, ENSG00000198643, ENSG00000198722, ENSG00000137642, ENSG00000138376, ENSG00000186188, ENSG00000145675, ENSG00000158856, ENSG00000188906, ENSG00000132326, ENSG00000121905, ENSG00000159224, ENSG00000011347, ENSG00000135272, ENSG00000185002, ENSG00000036828, ENSG00000147642, ENSG00000091428, ENSG00000166501, ENSG00000120341, ENSG00000126368",1022,565,14269,1.359117122,1,0.575871926,0.570749212
GOTERM_BP_FAT,GO:2000171~negative regulation of dendrite development,7,0.453074434,0.017805034,"ENSG00000119866, ENSG00000072315, ENSG00000138814, ENSG00000187323, ENSG00000137261, ENSG00000066248, ENSG00000053108",1022,30,14269,3.257762557,1,0.580809746,0.575643107
GOTERM_BP_FAT,GO:0031016~pancreas development,11,0.71197411,0.018250045,"ENSG00000119547, ENSG00000105976, ENSG00000168267, ENSG00000185002, ENSG00000114315, ENSG00000070193, ENSG00000159224, ENSG00000162992, ENSG00000139610, ENSG00000101076, ENSG00000175426",1022,66,14269,2.326973255,1,0.592680349,0.587408114
GOTERM_BP_FAT,GO:0000902~cell morphogenesis,88,5.69579288,0.018523553,"ENSG00000132535, ENSG00000105711, ENSG00000130558, ENSG00000137825, ENSG00000143194, ENSG00000242866, ENSG00000008853, ENSG00000067715, ENSG00000138311, ENSG00000175866, ENSG00000166159, ENSG00000153707, ENSG00000183691, ENSG00000137261, ENSG00000107295, ENSG00000184349, ENSG00000002746, ENSG00000000005, ENSG00000072315, ENSG00000077327, ENSG00000072110, ENSG00000198576, ENSG00000111344, ENSG00000170340, ENSG00000150995, ENSG00000172602, ENSG00000240771, ENSG00000112276, ENSG00000184292, ENSG00000169436, ENSG00000145526, ENSG00000008086, ENSG00000187323, ENSG00000143869, ENSG00000139174, ENSG00000003393, ENSG00000163975, ENSG00000144550, ENSG00000221866, ENSG00000215474, ENSG00000107485, ENSG00000184613, ENSG00000156687, ENSG00000138814, ENSG00000176697, ENSG00000105976, ENSG00000174672, ENSG00000198400, ENSG00000066248, ENSG00000004399, ENSG00000116106, ENSG00000171246, ENSG00000112186, ENSG00000162493, ENSG00000122877, ENSG00000119866, ENSG00000150977, ENSG00000079841, ENSG00000040608, ENSG00000100884, ENSG00000144460, ENSG00000186862, ENSG00000164715, ENSG00000145675, ENSG00000143013, ENSG00000128656, ENSG00000105245, ENSG00000135638, ENSG00000158856, ENSG00000188906, ENSG00000214960, ENSG00000092445, ENSG00000171450, ENSG00000075884, ENSG00000112658, ENSG00000138623, ENSG00000114315, ENSG00000111962, ENSG00000112655, ENSG00000157168, ENSG00000114554, ENSG00000144857, ENSG00000124785, ENSG00000149269, ENSG00000146038, ENSG00000162981, ENSG00000123572, ENSG00000053108",1022,977,14269,1.257565894,1,0.597657669,0.592341158
GOTERM_BP_FAT,GO:0070372~regulation of ERK1 and ERK2 cascade,29,1.877022654,0.018787409,"ENSG00000153233, ENSG00000198400, ENSG00000169220, ENSG00000172575, ENSG00000116106, ENSG00000133048, ENSG00000179921, ENSG00000156427, ENSG00000143556, ENSG00000006210, ENSG00000186188, ENSG00000102468, ENSG00000146242, ENSG00000109670, ENSG00000141655, ENSG00000130829, ENSG00000107796, ENSG00000108861, ENSG00000198053, ENSG00000164619, ENSG00000138623, ENSG00000070193, ENSG00000139318, ENSG00000157168, ENSG00000171631, ENSG00000170820, ENSG00000163491, ENSG00000036828, ENSG00000090534",1022,259,14269,1.563294774,1,0.597657669,0.592341158
GOTERM_BP_FAT,GO:0007216~G-protein coupled glutamate receptor signaling pathway,5,0.323624595,0.018812271,"ENSG00000196277, ENSG00000164082, ENSG00000134780, ENSG00000152822, ENSG00000152413",1022,15,14269,4.65394651,1,0.597657669,0.592341158
GOTERM_BP_FAT,GO:1900452~regulation of long term synaptic depression,5,0.323624595,0.018812271,"ENSG00000163485, ENSG00000198576, ENSG00000157680, ENSG00000124313, ENSG00000158445",1022,15,14269,4.65394651,1,0.597657669,0.592341158
GOTERM_BP_FAT,GO:0016322~neuron remodeling,5,0.323624595,0.018812271,"ENSG00000119866, ENSG00000006210, ENSG00000074660, ENSG00000184156, ENSG00000172602",1022,15,14269,4.65394651,1,0.597657669,0.592341158
GOTERM_BP_FAT,GO:1901385~regulation of voltage-gated calcium channel activity,8,0.517799353,0.019253591,"ENSG00000185482, ENSG00000139890, ENSG00000157782, ENSG00000121905, ENSG00000182389, ENSG00000167535, ENSG00000102001, ENSG00000125510",1022,39,14269,2.863967083,1,0.608506369,0.603093352
GOTERM_BP_FAT,GO:0051047~positive regulation of secretion,32,2.071197411,0.01932806,"ENSG00000138814, ENSG00000110723, ENSG00000172179, ENSG00000198722, ENSG00000067715, ENSG00000158445, ENSG00000137642, ENSG00000175426, ENSG00000163485, ENSG00000186188, ENSG00000100346, ENSG00000106089, ENSG00000141655, ENSG00000041353, ENSG00000171450, ENSG00000139998, ENSG00000150995, ENSG00000159224, ENSG00000151025, ENSG00000081803, ENSG00000011347, ENSG00000006283, ENSG00000185002, ENSG00000036828, ENSG00000147642, ENSG00000186115, ENSG00000101200, ENSG00000091428, ENSG00000166501, ENSG00000169418, ENSG00000148677, ENSG00000125510",1022,294,14269,1.519656003,1,0.608506369,0.603093352
GOTERM_BP_FAT,GO:0009605~response to external stimulus,177,11.45631068,0.019463431,"ENSG00000115718, ENSG00000006715, ENSG00000163914, ENSG00000112964, ENSG00000179388, ENSG00000186081, ENSG00000157873, ENSG00000198626, ENSG00000158445, ENSG00000114861, ENSG00000156427, ENSG00000175866, ENSG00000143632, ENSG00000113494, ENSG00000029153, ENSG00000163485, ENSG00000162551, ENSG00000185792, ENSG00000021826, ENSG00000186642, ENSG00000102001, ENSG00000108861, ENSG00000184349, ENSG00000198691, ENSG00000198053, ENSG00000126583, ENSG00000181751, ENSG00000180383, ENSG00000170340, ENSG00000240771, ENSG00000151882, ENSG00000137752, ENSG00000132465, ENSG00000225783, ENSG00000121853, ENSG00000187323, ENSG00000143869, ENSG00000186111, ENSG00000185386, ENSG00000221866, ENSG00000107485, ENSG00000184613, ENSG00000156127, ENSG00000106588, ENSG00000136999, ENSG00000176697, ENSG00000174672, ENSG00000198400, ENSG00000109738, ENSG00000026103, ENSG00000132274, ENSG00000196468, ENSG00000111012, ENSG00000185290, ENSG00000122877, ENSG00000118898, ENSG00000160791, ENSG00000144824, ENSG00000036672, ENSG00000148346, ENSG00000149554, ENSG00000107796, ENSG00000112619, ENSG00000214960, ENSG00000043591, ENSG00000156234, ENSG00000132326, ENSG00000173991, ENSG00000131759, ENSG00000092445, ENSG00000171450, ENSG00000138821, ENSG00000134343, ENSG00000157168, ENSG00000159224, ENSG00000074590, ENSG00000197548, ENSG00000096088, ENSG00000003137, ENSG00000186094, ENSG00000164485, ENSG00000167754, ENSG00000036828, ENSG00000090534, ENSG00000184995, ENSG00000012232, ENSG00000049768, ENSG00000105711, ENSG00000174175, ENSG00000242866, ENSG00000060718, ENSG00000115598, ENSG00000175426, ENSG00000143556, ENSG00000196639, ENSG00000122733, ENSG00000166159, ENSG00000183691, ENSG00000137261, ENSG00000141655, ENSG00000155090, ENSG00000181656, ENSG00000177453, ENSG00000171195, ENSG00000155363, ENSG00000113600, ENSG00000171236, ENSG00000132386, ENSG00000111262, ENSG00000078098, ENSG00000118004, ENSG00000169035, ENSG00000184374, ENSG00000183682, ENSG00000108771, ENSG00000142615, ENSG00000183049, ENSG00000102794, ENSG00000148677, ENSG00000177189, ENSG00000185924, ENSG00000156687, ENSG00000106546, ENSG00000105974, ENSG00000123240, ENSG00000132911, ENSG00000105976, ENSG00000074660, ENSG00000172179, ENSG00000004399, ENSG00000116106, ENSG00000133048, ENSG00000137642, ENSG00000136159, ENSG00000162493, ENSG00000139540, ENSG00000006210, ENSG00000126759, ENSG00000182261, ENSG00000040608, ENSG00000186188, ENSG00000157131, ENSG00000161048, ENSG00000091831, ENSG00000102468, ENSG00000146242, ENSG00000186862, ENSG00000107593, ENSG00000103313, ENSG00000182389, ENSG00000143013, ENSG00000128656, ENSG00000073605, ENSG00000158856, ENSG00000188906, ENSG00000112658, ENSG00000138623, ENSG00000111684, ENSG00000070193, ENSG00000112655, ENSG00000081985, ENSG00000196776, ENSG00000151388, ENSG00000157368, ENSG00000114554, ENSG00000165091, ENSG00000156711, ENSG00000009950, ENSG00000144857, ENSG00000054277, ENSG00000162545, ENSG00000140932, ENSG00000184156, ENSG00000102575, ENSG00000165379, ENSG00000166501, ENSG00000126368",1022,2132,14269,1.159120824,1,0.608506369,0.603093352
GOTERM_BP_FAT,GO:0022008~neurogenesis,135,8.737864078,0.019486861,"ENSG00000215203, ENSG00000163914, ENSG00000130558, ENSG00000169220, ENSG00000138311, ENSG00000158445, ENSG00000067715, ENSG00000175866, ENSG00000162670, ENSG00000153707, ENSG00000134072, ENSG00000168539, ENSG00000184349, ENSG00000002746, ENSG00000198576, ENSG00000186907, ENSG00000196277, ENSG00000111344, ENSG00000170340, ENSG00000240771, ENSG00000133794, ENSG00000168267, ENSG00000187323, ENSG00000003393, ENSG00000143869, ENSG00000163536, ENSG00000144550, ENSG00000221866, ENSG00000078725, ENSG00000166886, ENSG00000107485, ENSG00000184613, ENSG00000176697, ENSG00000138814, ENSG00000174672, ENSG00000198400, ENSG00000020129, ENSG00000169085, ENSG00000122877, ENSG00000119866, ENSG00000100884, ENSG00000147655, ENSG00000105245, ENSG00000112619, ENSG00000214960, ENSG00000134986, ENSG00000101040, ENSG00000132326, ENSG00000131759, ENSG00000092445, ENSG00000171450, ENSG00000157168, ENSG00000186094, ENSG00000124785, ENSG00000149269, ENSG00000184599, ENSG00000146038, ENSG00000123572, ENSG00000156466, ENSG00000132535, ENSG00000105711, ENSG00000174453, ENSG00000137825, ENSG00000135925, ENSG00000242866, ENSG00000119042, ENSG00000115596, ENSG00000175426, ENSG00000166159, ENSG00000151208, ENSG00000183691, ENSG00000137261, ENSG00000107295, ENSG00000162992, ENSG00000183734, ENSG00000204060, ENSG00000072315, ENSG00000183715, ENSG00000077327, ENSG00000153902, ENSG00000132386, ENSG00000111262, ENSG00000172602, ENSG00000081923, ENSG00000170820, ENSG00000168348, ENSG00000008086, ENSG00000139174, ENSG00000070808, ENSG00000183049, ENSG00000215474, ENSG00000185924, ENSG00000156687, ENSG00000105976, ENSG00000074660, ENSG00000198963, ENSG00000004399, ENSG00000066248, ENSG00000116106, ENSG00000198846, ENSG00000171368, ENSG00000171246, ENSG00000137642, ENSG00000119547, ENSG00000118733, ENSG00000006210, ENSG00000077092, ENSG00000079841, ENSG00000040608, ENSG00000144460, ENSG00000186862, ENSG00000164715, ENSG00000143013, ENSG00000128656, ENSG00000108960, ENSG00000135638, ENSG00000188906, ENSG00000112658, ENSG00000138623, ENSG00000114315, ENSG00000169330, ENSG00000070193, ENSG00000111962, ENSG00000112655, ENSG00000134780, ENSG00000157368, ENSG00000171532, ENSG00000114554, ENSG00000165091, ENSG00000144857, ENSG00000186297, ENSG00000157087, ENSG00000184156, ENSG00000164600, ENSG00000053108",1022,1584,14269,1.189929505,1,0.608506369,0.603093352
GOTERM_BP_FAT,GO:0071773~cellular response to BMP stimulus,19,1.229773463,0.019906969,"ENSG00000156466, ENSG00000105974, ENSG00000174453, ENSG00000135409, ENSG00000164619, ENSG00000114315, ENSG00000139219, ENSG00000120738, ENSG00000151388, ENSG00000137642, ENSG00000139540, ENSG00000183691, ENSG00000187045, ENSG00000143869, ENSG00000183682, ENSG00000188779, ENSG00000107485, ENSG00000215474, ENSG00000180875",1022,149,14269,1.780368799,1,0.616356885,0.610874034
