# ALPHA = 0.05
# NUMBER_OF_TESTS = 84

# _SET1_  VARIABLE = CGE_dev (set)
# _SET1_  NGENES = 1639
# _SET1_  P-VALUE = 0.000568262
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000254163     5  156121069  156201823    189      16  161405       1.4139     0.013101   -4.4409e-16       1.4139
_SET1_   ENSG00000145850     5  156336293  156425266    169      18  161405     -0.23448      0.24485   -5.5511e-16     -0.23448
_SET1_   ENSG00000155868     5  156554423  156621030    195      19  161405     -0.34129       0.2815   -5.5511e-16     -0.34129
_SET1_   ENSG00000253673     5  157567404  157637024    157      28  161405      0.62048     0.062236   -5.5511e-16      0.62048
_SET1_   ENSG00000254066     5  164637583  164703758    176      18  161405     -0.75648      0.42469   -5.5511e-16     -0.75648
_SET1_   ENSG00000253591     5  170056162  170143441    283      35  161405      0.21228      0.10918   -5.5511e-16      0.21228
_SET1_   ENSG00000168246     5  171626644  171746075    342      18  161405      -1.5156      0.68913   -4.4409e-16      -1.5156
_SET1_   ENSG00000253447     5  173498509  173548562    136      22  161405    0.0035638      0.19095   -5.4947e-16    0.0035638
_SET1_   ENSG00000251670     5  174143307  174287728    467      55  161405      -1.9709      0.78527   -4.4409e-16      -1.9709
_SET1_   ENSG00000251414     5  175746209  175793171    119      16  161405       2.3491   0.00063995   -4.4409e-16       2.3491
_SET1_   ENSG00000175325     5  177409236  177458243     79      18  161405      0.02261      0.17912   -5.4817e-16      0.02261
_SET1_   ENSG00000204659     5  179095584  179142975    120      17  161405       1.4492    0.0092027   -4.4409e-16       1.4492
_SET1_   ENSG00000272277     6    3058279    3104128    118      24  161405      -1.3344      0.67518   -4.4409e-16      -1.3344
_SET1_   ENSG00000137267     6    3143903    3192760    110      12  161405       1.2497     0.020549   -4.4409e-16       1.2497
_SET1_   ENSG00000137285     6    3214495    3266964    153      10  161405       0.4141      0.12204   -5.5511e-16       0.4141
_SET1_   ENSG00000270504     6    3716345    3764105    214      27  161405      0.66486     0.049437   -5.5511e-16      0.66486
_SET1_   ENSG00000260604     6    3895144    3947213    159      19  161405    -0.093264      0.20552   -5.5511e-16    -0.093264
_SET1_   ENSG00000112739     6    3986501    4075217    266      23  161405        1.384    0.0087462   -4.4409e-16        1.384
_SET1_   ENSG00000230648     6    4009077    4056449    142      15  161405       1.4202     0.010463   -4.4409e-16       1.4202
_SET1_   ENSG00000185689     6    4044440    4141185    268      18  161405       2.2206   0.00073513   -4.4409e-16       2.2206
_SET1_   ENSG00000198721     6    4105923    4170831    199      26  161405       1.5618    0.0057793   -4.4409e-16       1.5618
_SET1_   ENSG00000270174     6    5655218    5730505    181      26  161405      0.26221      0.10577   -5.5511e-16      0.26221
_SET1_   ENSG00000238221     6    7241264    7309105    279      26  161405       1.1339     0.015354   -4.4409e-16       1.1339
_SET1_   ENSG00000111846     6   10457456   10639601    644      57  161405     -0.87857       0.3325   -5.5511e-16     -0.87857
_SET1_   ENSG00000111837     6   10752956   10873764    252      28  161405     -0.39176      0.27763   -5.5511e-16     -0.39176
_SET1_   ENSG00000197977     6   10970992   11079547    180      14  161405     -0.57003      0.36824   -5.5511e-16     -0.57003
_SET1_   ENSG00000215022     6   13255093   13330818    343      19  161405       2.8211   6.1668e-05   -4.4409e-16       2.8211
_SET1_   ENSG00000268059     6   13605728   13656126     73      13  161405      0.72178     0.055204   -5.5511e-16      0.72178
_SET1_   ENSG00000229931     6   16726369   16772883    136      24  161405      0.55334     0.067448   -5.5511e-16      0.55334
_SET1_   ENSG00000230873     6   17067489   17141603    191      24  161405      -1.1705      0.57885   -4.4409e-16      -1.1705
_SET1_   ENSG00000124795     6   18214099   18300054    193      18  161405      -1.4034      0.68972   -4.4409e-16      -1.4034
_SET1_   ENSG00000172201     6   19802617   19850915    217      29  161405       1.4129    0.0086254   -4.4409e-16       1.4129
_SET1_   ENSG00000233848     6   20746334   20835925    299      19  161405      0.36145     0.085811   -5.5511e-16      0.36145
_SET1_   ENSG00000231754     6   21512707   21559003     59       7  161405      0.32614      0.14298   -5.5511e-16      0.32614
_SET1_   ENSG00000124766     6   21558972   21608847     32      14  161405      0.66563     0.071865   -5.5511e-16      0.66563
_SET1_   ENSG00000272168     6   21630003   22224734   1738     157  161405     -0.93224      0.10827   -5.5511e-16     -0.93224
_SET1_   ENSG00000260455     6   22125186   22182422    126      23  161405     -0.72894      0.42414   -5.5511e-16     -0.72894
_SET1_   ENSG00000260049     6   22225653   22328027    314      43  161405     -0.24031      0.21249   -5.5511e-16     -0.24031
_SET1_   ENSG00000152954     6   24091350   24165128    243      46  161405       1.8271    0.0025318   -4.4409e-16       1.8271
_SET1_   ENSG00000157343     6   35669809   35726856    126      19  161405      -1.0895      0.56085   -4.4409e-16      -1.0895
_SET1_   ENSG00000204091     6   40267693   40357624    348      27  161405       1.0002     0.019986   -4.4409e-16       1.0002
_SET1_   ENSG00000124701     6   40986043   41042250    124      10  161405    -0.037844      0.21779   -5.4817e-16    -0.037844
_SET1_   ENSG00000221821     6   42848005   42893554    123       9  161405     0.083891      0.18751   -5.5511e-16     0.083891
_SET1_   ENSG00000203362     6   43545967   43594099     59      11  161405       1.9674    0.0046156   -4.4409e-16       1.9674
_SET1_   ENSG00000180992     6   44071194   44130194    215      25  161405       1.3418     0.010359   -4.4409e-16       1.3418
_SET1_   ENSG00000137269     6   53624295   53798919    422      23  161405     -0.56412      0.28983   -5.5511e-16     -0.56412
_SET1_   ENSG00000271218     6   53773772   53820586     87      11  161405      -0.2018      0.25603   -5.5511e-16      -0.2018
_SET1_   ENSG00000137252     6   55004050   55157418    508      32  161405      0.64063     0.032804   -5.5511e-16      0.64063
_SET1_   ENSG00000168116     6   56876347   56930023     71      10  161405      0.60135     0.084068   -5.5511e-16      0.60135
_SET1_   ENSG00000226803     6   56969692   57074034    105      10  161405    -0.040742      0.23602   -5.4817e-16    -0.040742
_SET1_   ENSG00000233237     6   72044047   72165472    320      25  161405       1.2121     0.013148   -4.4409e-16       1.2121
_SET1_   ENSG00000231332     6   74044427   74107440    151      24  161405      -1.5035       0.7285   -4.4409e-16      -1.5035
_SET1_   ENSG00000272243     6   75229964   75478995    842      29  161405      -1.4305      0.49875   -4.4409e-16      -1.4305
_SET1_   ENSG00000135338     6   80184708   80282175    236      22  161405     -0.75274       0.4241   -5.5511e-16     -0.75274
_SET1_   ENSG00000226453     6   82544902   82678197    272      33  161405      0.86151     0.028635   -5.5511e-16      0.86151
_SET1_   ENSG00000135316     6   86308053   86388510    100      15  161405       2.3974   0.00055577   -4.4409e-16       2.3974
_SET1_   ENSG00000272008     6   87850877   87900003    147      11  161405      0.73353     0.054323   -5.5511e-16      0.73353
_SET1_   ENSG00000135334     6   88374790   88446927    166      21  161405      -1.0544      0.56057   -4.4409e-16      -1.0544
_SET1_   ENSG00000118432     6   88839583   88911078    242      38  161405     -0.84806      0.43052   -5.5511e-16     -0.84806
_SET1_   ENSG00000146278     6   89755470   89804879    170      16  161405     0.052642      0.16598   -5.4817e-16     0.052642
_SET1_   ENSG00000261366     6   96013059   96060326    167      13  161405      0.50048     0.081283   -5.5511e-16      0.50048
_SET1_   ENSG00000234206     6  107821007  107867925    116      16  161405        3.191   3.2199e-05   -4.4409e-16        3.191
_SET1_   ENSG00000225174     6  108409719  108490596    175      42  161405     -0.63732       0.3745   -5.5511e-16     -0.63732
_SET1_   ENSG00000056972     6  111867657  111962481    286      28  161405       3.2777   8.2484e-06   -4.4409e-16       3.2777
_SET1_   ENSG00000155130     6  114143541  114194648    100      19  161405       1.2713     0.015398   -4.4409e-16       1.2713
_SET1_   ENSG00000196591     6  114244192  114367472    313      28  161405      0.46114     0.066147   -5.5511e-16      0.46114
_SET1_   ENSG00000025156     6  122685691  122764264    217      16  161405     -0.23627      0.23756   -5.5511e-16     -0.23627
_SET1_   ENSG00000164434     6  123065620  123115219    160      26  161405       1.8465    0.0025513   -4.4409e-16       1.8465
_SET1_   ENSG00000226409     6  125681357  125730470    126      16  161405      -1.1204      0.60794   -4.4409e-16      -1.1204
_SET1_   ENSG00000232131     6  126109002  126175004    118      15  161405      -1.0404      0.56398   -4.4409e-16      -1.0404
_SET1_   ENSG00000203760     6  126626320  126680021     45       7  161405     -0.18496      0.26103   -5.5511e-16     -0.18496
_SET1_   ENSG00000225752     6  143405171  143455782     59       8  161405      0.29487      0.18773   -5.5511e-16      0.29487
_SET1_   ENSG00000169976     6  144406018  144451754    114      21  161405     -0.42164      0.31055   -5.5511e-16     -0.42164
_SET1_   ENSG00000118492     6  146885101  147146598    644      56  161405     -0.14677      0.11805   -5.5511e-16     -0.14677
_SET1_   ENSG00000111981     6  150250143  150304846    189      15  161405      -2.9496      0.98326   -4.4409e-16      -2.9496
_SET1_   ENSG00000112029     6  153281664  153339714    169      15  161405      0.66657     0.060157   -5.5511e-16      0.66657
_SET1_   ENSG00000074771     6  155706504  155812037    283      48  161405     -0.10919      0.18136   -5.5511e-16     -0.10919
_SET1_   ENSG00000233044     6  157418861  157475840    145      29  161405       1.2132     0.018247   -4.4409e-16       1.2132
_SET1_   ENSG00000203711     6  159255971  159341385    314      40  161405      -1.3204      0.60906   -4.4409e-16      -1.3204
_SET1_   ENSG00000120440     6  167703574  167782991    298      30  161405      -2.0252      0.83519   -4.4409e-16      -2.0252
_SET1_   ENSG00000272549     6  168057520  168114950    254      50  161405   -0.0074255      0.15852   -5.4991e-16   -0.0074255
_SET1_   ENSG00000203688     6  168070306  168119467    194      41  161405      -1.8575      0.81302   -4.4409e-16      -1.8575
_SET1_   ENSG00000269155     6  168161210  168208927    238      28  161405      0.46806     0.070857   -5.5511e-16      0.46806
_SET1_   ENSG00000130396     6  168192602  168382703    569      25  161405     -0.56118      0.25493   -5.5511e-16     -0.56118
_SET1_   ENSG00000227704     6  170090600  170149088    137      15  161405      0.42993       0.1021   -5.5511e-16      0.42993
_SET1_   ENSG00000184786     6  170130210  170186655    169      17  161405     -0.27902       0.2726   -5.5511e-16     -0.27902
_SET1_   ENSG00000242474     7     125853     184466    337      33  161405   -0.0022451      0.15644   -5.4947e-16   -0.0022451
_SET1_   ENSG00000225146     7    1033661    1093527    285      21  161405      -1.5063      0.70277   -4.4409e-16      -1.5063
_SET1_   ENSG00000236081     7    1768266    1816927    189      21  161405      0.81596     0.039762   -5.5511e-16      0.81596
_SET1_   ENSG00000236510     7    3672447    3718416    206      13  161405       2.4126   0.00043571   -4.4409e-16       2.4126
_SET1_   ENSG00000272953     7    5430401    5476032    144      26  161405     -0.61317      0.37424   -5.5511e-16     -0.61317
_SET1_   ENSG00000230733     7    5480435    5529442    217      32  161405       1.0063     0.022393   -4.4409e-16       1.0063
_SET1_   ENSG00000106399     7    7666149    7793238    502      33  161405      -2.4795      0.90102   -4.4409e-16      -2.4795
_SET1_   ENSG00000230435     7   11411582   11463705    110      12  161405     -0.88532      0.51562   -5.5511e-16     -0.88532
_SET1_   ENSG00000122644     7   12691481   12740559    237      33  161405    -0.047616      0.17171   -5.4817e-16    -0.047616
_SET1_   ENSG00000235837     7   16725496   16794523    326      36  161405      0.65574     0.042271   -5.5511e-16      0.65574
_SET1_   ENSG00000271133     7   20357922   20406370    172      22  161405      0.72419     0.046766   -5.5511e-16      0.72419
_SET1_   ENSG00000004846     7   20619830   20826658    690      51  161405     -0.48733      0.19316   -5.5511e-16     -0.48733
_SET1_   ENSG00000164651     7   20813906   20861505     75      15  161405       1.7613    0.0039247   -4.4409e-16       1.7613
_SET1_   ENSG00000232790     7   20840050   21072767    557      40  161405       2.2325    0.0002388   -4.4409e-16       2.2325
_SET1_   ENSG00000105877     7   21547833   21951457   1697     114  161405      -1.0949        0.157   -4.4409e-16      -1.0949
_SET1_   ENSG00000164649     7   21930518   22020702    297      35  161405      -1.7453      0.75532   -4.4409e-16      -1.7453
_SET1_   ENSG00000105889     7   22449063   22707544    699      65  161405      -1.3323      0.49163   -4.4409e-16      -1.3323
_SET1_   ENSG00000232949     7   22594324   22641241     80      17  161405     -0.17146      0.23186   -5.5511e-16     -0.17146
_SET1_   ENSG00000122550     7   23110353   23227533    321      10  161405       1.1002     0.021452   -4.4409e-16       1.1002
_SET1_   ENSG00000136231     7   23339828   23545086    405      45  161405       1.9736    0.0010547   -4.4409e-16       1.9736
_SET1_   ENSG00000122565     7   26205782   26262976    131      13  161405     -0.51454      0.42333   -5.5511e-16     -0.51454
_SET1_   ENSG00000225792     7   26401764   26451321    157      26  161405      -1.1117      0.56666   -4.4409e-16      -1.1117
_SET1_   ENSG00000229893     7   27763014   27815014    111      19  161405       1.2913     0.014479   -4.4409e-16       1.2913
_SET1_   ENSG00000231519     7   30099274   30149731    127      10  161405      0.71218     0.071674   -5.5511e-16      0.71218
_SET1_   ENSG00000164610     7   33124409   33184013    162      17  161405     -0.62832      0.38225   -5.5511e-16     -0.62832
_SET1_   ENSG00000229424     7   36755292   36812686    175      38  161405     -0.57365      0.33715   -5.5511e-16     -0.57365
_SET1_   ENSG00000224101     7   37002401   37063235    107      15  161405     -0.52635      0.39759   -5.5511e-16     -0.52635
_SET1_   ENSG00000233854     7   39013843   39088151    194      24  161405      0.95611     0.027622   -5.5511e-16      0.95611
_SET1_   ENSG00000136197     7   42938325   42986904    124       7  161405      0.22086      0.18008   -5.5511e-16      0.22086
_SET1_   ENSG00000228680     7   43268665   43323867    165      28  161405     -0.76079      0.43273   -5.5511e-16     -0.76079
_SET1_   ENSG00000231638     7   43538327   43597141    190      26  161405     -0.52517      0.32782   -5.5511e-16     -0.52517
_SET1_   ENSG00000132436     7   50501831   50553088    199      20  161405     -0.14957      0.22054   -5.5511e-16     -0.14957
_SET1_   ENSG00000236299     7   63338578   63396113    125      14  161405     -0.52866      0.42719   -5.5511e-16     -0.52866
_SET1_   ENSG00000213462     7   64441187   64502121    193      14  161405     -0.55816      0.36749   -5.5511e-16     -0.55816
_SET1_   ENSG00000234185     7   65574590   65664998    222      17  161405     -0.30692      0.26782   -5.5511e-16     -0.30692
_SET1_   ENSG00000176428     7   73047155   73096442    156      19  161405     -0.43824      0.31914   -5.5511e-16     -0.43824
_SET1_   ENSG00000224804     7   74820312   74874233      1       1  161405     0.084202       0.2076   -5.5511e-16     0.084202
_SET1_   ENSG00000214415     7   80077987   80176336    251      33  161405      -1.3945      0.64829   -4.4409e-16      -1.3945
_SET1_   ENSG00000127914     7   91535181   91749987    360       9  161405       1.4246    0.0083599   -4.4409e-16       1.4246
_SET1_   ENSG00000188693     7   91728918   91820039    131       7  161405       1.5435    0.0095785   -4.4409e-16       1.5435
_SET1_   ENSG00000236861     7   93563754   93650425    151      30  161405      -1.4135      0.67672   -4.4409e-16      -1.4135
_SET1_   ENSG00000231764     7   96574453   96678377    183      39  161405      -1.1147      0.55407   -4.4409e-16      -1.1147
_SET1_   ENSG00000006377     7   96599860   96650351     82      23  161405      -1.3028      0.65251   -4.4409e-16      -1.3028
_SET1_   ENSG00000105880     7   96639704   96689409     90      19  161405      -1.2331      0.63213   -4.4409e-16      -1.2331
_SET1_   ENSG00000185467     7   98761197   98840129    303      15  161405       -1.079      0.58122   -4.4409e-16       -1.079
_SET1_   ENSG00000106258     7   99235817   99312621    113      12  161405       -1.173      0.71052   -4.4409e-16       -1.173
_SET1_   ENSG00000160870     7   99292660   99367819    124       8  161405      -1.3981      0.78294   -4.4409e-16      -1.3981
_SET1_   ENSG00000166508     7   99680351   99734563     78      11  161405      0.15137      0.16654   -5.5511e-16      0.15137
_SET1_   ENSG00000213420     7   99757229   99809995     90      10  161405       1.7365     0.004976   -4.4409e-16       1.7365
_SET1_   ENSG00000242154     7  104909724  104957089    115       7  161405        5.869   1.2221e-11   -8.8818e-16        5.869
_SET1_   ENSG00000253276     7  106287211  106336442    148      22  161405    0.0037421      0.17432   -5.4947e-16    0.0037421
_SET1_   ENSG00000243193     7  106707671  106809178    214      20  161405      0.38303     0.093872   -5.5511e-16      0.38303
_SET1_   ENSG00000225572     7  111413572  111471829     71      19  161405       1.9363    0.0028834   -4.4409e-16       1.9363
_SET1_   ENSG00000154415     7  113506832  113750975    433      20  161405       0.9834     0.018007   -5.5511e-16       0.9834
_SET1_   ENSG00000004866     7  116558292  116880157    458      55  161405      0.84153     0.025046   -5.5511e-16      0.84153
_SET1_   ENSG00000227199     7  116582500  116629388     55      15  161405      -1.1769      0.64439   -4.4409e-16      -1.1769
_SET1_   ENSG00000228368     7  116595900  116642526     60      17  161405      -1.5128      0.75022   -4.4409e-16      -1.5128
_SET1_   ENSG00000226367     7  116702126  116821534    189      19  161405       1.6509    0.0068996   -4.4409e-16       1.6509
_SET1_   ENSG00000241921     7  125984024  126074239    257      16  161405       2.7935   8.8565e-05   -4.4409e-16       2.7935
_SET1_   ENSG00000135245     7  128060903  128108472    149      23  161405     -0.16338      0.23738   -5.5511e-16     -0.16338
_SET1_   ENSG00000128604     7  128542666  128600089    163      28  161405       1.0096     0.024223   -4.4409e-16       1.0096
_SET1_   ENSG00000223436     7  132002093  132062735    199      26  161405        0.853     0.038035   -5.5511e-16        0.853
_SET1_   ENSG00000227197     7  132480453  132544353    140      13  161405       1.4467    0.0099158   -4.4409e-16       1.4467
_SET1_   ENSG00000224375     7  134333896  134382742    149      12  161405      -1.2464      0.63933   -4.4409e-16      -1.2464
_SET1_   ENSG00000231794     7  134848153  134897108    151       7  161405       0.3527      0.12487   -5.5511e-16       0.3527
_SET1_   ENSG00000189320     7  135403096  135468594    194      30  161405       0.3842     0.087194   -5.5511e-16       0.3842
_SET1_   ENSG00000228031     7  137019676  137074229    131      11  161405       6.0001   3.0146e-12   -8.8818e-16       6.0001
_SET1_   ENSG00000122779     7  138110079  138284738    370      26  161405       0.8556     0.026705   -5.5511e-16       0.8556
_SET1_   ENSG00000105929     7  138381040  138519305    499      67  161405     -0.55102        0.256   -5.5511e-16     -0.55102
_SET1_   ENSG00000214128     7  138447695  138532846    266      30  161405    -0.065553      0.16566   -5.5511e-16    -0.065553
_SET1_   ENSG00000146858     7  138700452  138755775    166      12  161405       1.9358    0.0022297   -4.4409e-16       1.9358
_SET1_   ENSG00000260231     7  139842061  139889440    105      11  161405     -0.88881      0.52405   -5.5511e-16     -0.88881
_SET1_   ENSG00000258227     7  141617157  141681807    117      13  161405    -0.065222      0.23075   -5.5511e-16    -0.065222
_SET1_   ENSG00000106144     7  142950308  143014789     43      15  161405       2.5025     0.000508   -4.4409e-16       2.5025
_SET1_   ENSG00000146904     7  143077382  143140985    169      33  161405     -0.14143      0.20348   -5.5511e-16     -0.14143
_SET1_   ENSG00000106462     7  148494475  148616413    245      35  161405      0.24829      0.10766   -5.5511e-16      0.24829
_SET1_   ENSG00000241449     7  149702610  149783744    104      20  161405      0.67894     0.054865   -5.5511e-16      0.67894
_SET1_   ENSG00000164900     7  150835676  150906832    146      25  161405      -0.9496      0.50602   -5.5511e-16      -0.9496
_SET1_   ENSG00000270114     7  153713372  153770689     84      21  161405      -1.3899      0.68775   -4.4409e-16      -1.3899
_SET1_   ENSG00000203335     7  153742670  153791646     84      20  161405      0.36387     0.099487   -5.5511e-16      0.36387
_SET1_   ENSG00000236408     7  154620098  154692193    321      30  161405     -0.13857       0.1843   -5.5511e-16     -0.13857
_SET1_   ENSG00000224903     7  156436879  156485387    115      17  161405    -0.053132      0.19738   -5.4817e-16    -0.053132
_SET1_   ENSG00000222012     7  157371715  157421457    107      17  161405     -0.39059      0.33154   -5.5511e-16     -0.39059
_SET1_   ENSG00000233038     7  157612221  157668784    192      31  161405      0.29708      0.10767   -5.5511e-16      0.29708
_SET1_   ENSG00000253855     8    2341124    2389308    357      33  161405      -0.9442      0.44514   -5.5511e-16      -0.9442
_SET1_   ENSG00000091879     8    6347172    6455930    624      52  161405      -3.4515       0.9845   -4.4409e-16      -3.4515
_SET1_   ENSG00000253426     8    8974252    9035646    177      21  161405       2.1683   0.00091128   -4.4409e-16       2.1683
_SET1_   ENSG00000254237     8    9219480    9328715    479      41  161405       1.3586    0.0054428   -4.4409e-16       1.3586
_SET1_   ENSG00000175806     8    9876778   10296401   1731      68  161405       3.3719   1.5464e-08   -4.4409e-16       3.3719
_SET1_   ENSG00000253678     8   10325001   10371885    186      19  161405     -0.23194      0.23364   -5.5511e-16     -0.23194
_SET1_   ENSG00000255046     8   11645437   11695077    288      24  161405     -0.72942      0.38804   -5.5511e-16     -0.72942
_SET1_   ENSG00000253733     8   20098284   20157969    238      44  161405        1.266     0.010816   -4.4409e-16        1.266
_SET1_   ENSG00000254064     8   22102089   22167675    160      14  161405     -0.69576      0.44084   -5.5511e-16     -0.69576
_SET1_   ENSG00000241852     8   22422114   22471663    118      18  161405      0.20706      0.13033   -5.5511e-16      0.20706
_SET1_   ENSG00000173535     8   22906868   22984950    239      34  161405     -0.64188      0.36376   -5.5511e-16     -0.64188
_SET1_   ENSG00000184661     8   25281513   25375436    210      10  161405      -1.4043      0.70217   -4.4409e-16      -1.4043
_SET1_   ENSG00000253690     8   28097580   28231772    375      39  161405      -1.5183      0.65653   -4.4409e-16      -1.5183
_SET1_   ENSG00000253567     8   28269781   28323419     97      20  161405     -0.66936      0.40779   -5.5511e-16     -0.66936
_SET1_   ENSG00000246339     8   28543718   28593981     63       8  161405     -0.93825      0.55795   -5.5511e-16     -0.93825
_SET1_   ENSG00000271869     8   30003346   30048748     83      10  161405      -1.2608      0.70381   -4.4409e-16      -1.2608
_SET1_   ENSG00000253457     8   30461117   30513581    108      14  161405      0.40516      0.10097   -5.5511e-16      0.40516
_SET1_   ENSG00000272327     8   32588643   32635477    106      12  161405      0.42141       0.1155   -5.5511e-16      0.42141
_SET1_   ENSG00000104221     8   37690786   37742422     54      13  161405     -0.14595      0.22855   -5.5511e-16     -0.14595
_SET1_   ENSG00000187840     8   37852859   37927883    108      11  161405      0.55153      0.09282   -5.5511e-16      0.55153
_SET1_   ENSG00000147535     8   38110648   38161761     64      10  161405        5.114   1.8031e-09   -8.8818e-16        5.114
_SET1_   ENSG00000254898     8   38158499   38205069     48       8  161405        5.153   1.6006e-09   -8.8818e-16        5.153
_SET1_   ENSG00000104738     8   48837745   48900720     38      11  161405       1.2038     0.025803   -4.4409e-16       1.2038
_SET1_   ENSG00000232941     8   52695143   52740969    142      13  161405       1.8148     0.004138   -4.4409e-16       1.8148
_SET1_   ENSG00000237807     8   54417731   54471491    193      18  161405      0.07193      0.17063   -5.5511e-16      0.07193
_SET1_   ENSG00000254357     8   56419799   56468536    114      22  161405       1.4965    0.0077571   -4.4409e-16       1.4965
_SET1_   ENSG00000169122     8   58872068   59126838    641      57  161405      -1.2823      0.49466   -4.4409e-16      -1.2823
_SET1_   ENSG00000253116     8   58994001   59053853    154      17  161405      0.51609     0.094684   -5.5511e-16      0.51609
_SET1_   ENSG00000171316     8   61556337   61789465    423      27  161405       1.6077    0.0032241   -4.4409e-16       1.6077
_SET1_   ENSG00000254777     8   61787612   61889116    317      45  161405      0.54627     0.053857   -5.5511e-16      0.54627
_SET1_   ENSG00000137563     8   63917638   63986730    241      23  161405       1.3627     0.010094   -4.4409e-16       1.3627
_SET1_   ENSG00000254102     8   65476863   65529445     78      13  161405       3.8434   1.5417e-06   -4.4409e-16       3.8434
_SET1_   ENSG00000272155     8   66616569   66662013     98      13  161405       1.0351     0.032773   -4.4409e-16       1.0351
_SET1_   ENSG00000147570     8   66898795   67022751    414      36  161405      0.14558      0.10964   -5.5511e-16      0.14558
_SET1_   ENSG00000121022     8   67945314   68031018     97       8  161405     -0.32915      0.40811   -5.5511e-16     -0.32915
_SET1_   ENSG00000271966     8   68221210   68267322     59       9  161405      -2.5775      0.96196   -4.4409e-16      -2.5775
_SET1_   ENSG00000254337     8   69750977   69799998     80      15  161405      0.72238     0.057421   -5.5511e-16      0.72238
_SET1_   ENSG00000137571     8   70569282   70782299    556      49  161405      -1.9524      0.76009   -4.4409e-16      -1.9524
_SET1_   ENSG00000246528     8   70711346   70777206    155      21  161405      -1.0847      0.55879   -4.4409e-16      -1.0847
_SET1_   ENSG00000104313     8   72099668   72309467    523      76  161405      -1.9129      0.76293   -4.4409e-16      -1.9129
_SET1_   ENSG00000254538     8   74547676   74655132    278      11  161405     -0.56621       0.3845   -5.5511e-16     -0.56621
_SET1_   ENSG00000254080     8   75511933   75580555    199      27  161405     -0.10075      0.19907   -5.5511e-16     -0.10075
_SET1_   ENSG00000254266     8   79328338   79505738    404      27  161405     -0.95131      0.46786   -5.5511e-16     -0.95131
_SET1_   ENSG00000104427     8   79543282   79642000    241      18  161405      -1.2255      0.62079   -4.4409e-16      -1.2255
_SET1_   ENSG00000104432     8   79577978   79752758    441      22  161405      -1.0911      0.51797   -4.4409e-16      -1.0911
_SET1_   ENSG00000104435     8   80488049   80588410    269      24  161405     -0.49459      0.30799   -5.5511e-16     -0.49459
_SET1_   ENSG00000164684     8   81530686   81822016    412      23  161405      -1.7926      0.77805   -4.4409e-16      -1.7926
_SET1_   ENSG00000254177     8   81935758   81989979    132      20  161405       2.1238    0.0011901   -4.4409e-16       2.1238
_SET1_   ENSG00000253334     8   82669058   82737949    243      20  161405     -0.21233      0.22287   -5.5511e-16     -0.21233
_SET1_   ENSG00000133740     8   86054460   86139387    114      10  161405     -0.67497      0.44375   -5.5511e-16     -0.67497
_SET1_   ENSG00000260493     8   86074312   86124297     69       8  161405     -0.77744      0.49756   -5.5511e-16     -0.77744
_SET1_   ENSG00000258256     8   86124675   86192946     85       8  161405     -0.49247      0.38611   -5.5511e-16     -0.49247
_SET1_   ENSG00000164893     8   87216281   87368375    430      29  161405      -1.2752      0.55737   -4.4409e-16      -1.2752
_SET1_   ENSG00000170289     8   87556205   87790903    664      50  161405     -0.80298      0.29787   -5.5511e-16     -0.80298
_SET1_   ENSG00000253197     8   93860212   93987873    173      33  161405     -0.34276      0.28446   -5.5511e-16     -0.34276
_SET1_   ENSG00000271971     8   94717606   94763341     75       8  161405     -0.43653      0.36004   -5.5511e-16     -0.43653
_SET1_   ENSG00000156170     8   95872995   96138683    737      39  161405      -0.0948     0.096178   -5.5511e-16      -0.0948
_SET1_   ENSG00000175305     8   95881998   95943906    164      19  161405     -0.38544      0.30564   -5.5511e-16     -0.38544
_SET1_   ENSG00000164938     8   95928200   95996639    236      16  161405     -0.78994      0.43507   -5.5511e-16     -0.78994
_SET1_   ENSG00000175895     8   96111032   96178912    184      22  161405       1.1899      0.01748   -4.4409e-16       1.1899
_SET1_   ENSG00000253562     8  100093966  100141288     96      10  161405     -0.55533      0.41999   -5.5511e-16     -0.55533
_SET1_   ENSG00000253633     8  103505968  103560896    282      26  161405      0.12742      0.12322   -5.5511e-16      0.12742
_SET1_   ENSG00000174417     8  110063850  110141813    239      24  161405      0.30302     0.095684   -5.5511e-16      0.30302
_SET1_   ENSG00000253103     8  112101190  112283432    301      14  161405       1.0868     0.023205   -4.4409e-16       1.0868
_SET1_   ENSG00000164761     8  119925796  119999439    236      26  161405       2.2738   0.00060549   -4.4409e-16       2.2738
_SET1_   ENSG00000254303     8  122956879  123174423    368      44  161405      -2.8101      0.95796   -4.4409e-16      -2.8101
_SET1_   ENSG00000255364     8  123416571  123475790    188      24  161405     -0.95155       0.4905   -5.5511e-16     -0.95155
_SET1_   ENSG00000253607     8  123979800  124052991    217      38  161405       1.9946    0.0015061   -4.4409e-16       1.9946
_SET1_   ENSG00000253286     8  124591465  124680810    372      36  161405     0.052809      0.13103   -5.4817e-16     0.052809
_SET1_   ENSG00000147684     8  125516344  125590751    236      27  161405    -0.050809       0.1714   -5.4817e-16    -0.050809
_SET1_   ENSG00000170873     8  125553031  125775730    860      90  161405       -1.666      0.58687   -4.4409e-16       -1.666
