# ALPHA = 0.05
# NUMBER_OF_TESTS = 84

# _SET1_  VARIABLE = L4_RORB_LRRK1 (set)
# _SET1_  NGENES = 1321
# _SET1_  P-VALUE = 1.87218e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000113749     5  175050033  175123245    115      21  313467        -1.89      0.90582    2.2204e-16        -1.89
_SET1_   ENSG00000182230     5  175452692  175569261     75      10  313467       1.5458     0.016813    2.2204e-16       1.5458
_SET1_   ENSG00000074317     5  176037085  176092530    100      16  313467     -0.46996      0.44105    1.6653e-16     -0.46996
_SET1_   ENSG00000113763     5  176202478  176317897    205      40  313467     -0.42096      0.47697    1.6653e-16     -0.42096
_SET1_   ENSG00000146094     5  176918908  176973275     53       8  313467     -0.73771      0.62777    1.1102e-16     -0.73771
_SET1_   ENSG00000170074     5  177124982  177245399     59       6  313467     -0.26103      0.40705    1.6653e-16     -0.26103
_SET1_   ENSG00000249109     5  177174198  177231397     11       1  313467     -0.12906      0.42099    1.6653e-16     -0.12906
_SET1_   ENSG00000050767     5  177654619  178052556   1392     116  313467      -1.5235      0.59261    2.2204e-16      -1.5235
_SET1_   ENSG00000131459     5  179717690  179815387    398      37  313467     -0.10943      0.26277    1.6653e-16     -0.10943
_SET1_   ENSG00000176515     6    1045164    1115181    217      33  313467      -1.6914      0.86209    2.2204e-16      -1.6914
_SET1_   ENSG00000137266     6    3259196    3492256    900      73  313467      0.24247      0.10007    1.6653e-16      0.24247
_SET1_   ENSG00000214113     6    5092827    5296172    726      39  313467      0.54601     0.068254    1.1102e-16      0.54601
_SET1_   ENSG00000145982     6    5226277    5781813   1775     138  313467      0.94913    0.0067981    1.1102e-16      0.94913
_SET1_   ENSG00000124785     6    5988232    6042200    280      24  313467      0.16029      0.19661    1.6653e-16      0.16029
_SET1_   ENSG00000111863     6   11702287   11842279    458      47  313467       1.7713    0.0052535    2.2204e-16       1.7713
_SET1_   ENSG00000095951     6   11973995   12175232    570      37  313467       1.8261     0.003972    2.2204e-16       1.8261
_SET1_   ENSG00000112137     6   12682893   13298645   1468      72  313467     -0.51946      0.18936    1.1102e-16     -0.51946
_SET1_   ENSG00000124523     6   13539816   13624790    141      22  313467       1.8878    0.0057905    2.2204e-16       1.8878
_SET1_   ENSG00000112186     6   17358447   17568023    500      48  313467       1.5561    0.0081705    2.2204e-16       1.5561
_SET1_   ENSG00000112273     6   22534678   22581892    171      24  313467       -1.379      0.77794    2.2204e-16       -1.379
_SET1_   ENSG00000152954     6   24091350   24165128    250      47  313467    -0.066343      0.29218    1.6653e-16    -0.066343
_SET1_   ENSG00000137261     6   24534332   24681383    540      47  313467      0.18409      0.15685    1.6653e-16      0.18409
_SET1_   ENSG00000112053     6   35901291   36027645    308      27  313467      -2.1984      0.93601             0      -2.1984
_SET1_   ENSG00000180316     6   36175980   36286372    239      47  313467      -1.1374      0.68523    2.2204e-16      -1.1374
_SET1_   ENSG00000124772     6   36698552   36842778    491      60  313467       2.1922    0.0013843             0       2.1922
_SET1_   ENSG00000124721     6   38648117   39008301   1297      59  313467    -0.018694      0.09751    1.6306e-16    -0.018694
_SET1_   ENSG00000156564     6   40349325   40590204    929      52  313467       1.5617    0.0040947    2.2204e-16       1.5617
_SET1_   ENSG00000124702     6   42946951   42999036    143      16  313467      0.97119     0.085633    1.1102e-16      0.97119
_SET1_   ENSG00000112655     6   43009006   43139457    300      24  313467       1.6926     0.011888    2.2204e-16       1.6926
_SET1_   ENSG00000112658     6   43104037   43159243    132      14  313467       2.3456    0.0024474             0       2.3456
_SET1_   ENSG00000112659     6   43114913   43202325    192      20  313467         2.54    0.0013423             0         2.54
_SET1_   ENSG00000137204     6   43228432   43283276    116      17  313467       3.1203   9.5972e-05             0       3.1203
_SET1_   ENSG00000137216     6   44059651   44133256    251      26  313467     -0.74818      0.53422    1.1102e-16     -0.74818
_SET1_   ENSG00000137225     6   44091548   44162139    204      36  313467     -0.70932      0.51086    1.1102e-16     -0.70932
_SET1_   ENSG00000164393     6   47589172   47675533    377       7  313467      -0.7011      0.51284    1.1102e-16      -0.7011
_SET1_   ENSG00000153294     6   47618600   47699757    340       9  313467      -0.6644      0.49707    1.1102e-16      -0.6644
_SET1_   ENSG00000008197     6   50646541   50750701    163      17  313467     -0.14084      0.32057    1.6653e-16     -0.14084
_SET1_   ENSG00000146147     6   53759780   54141078    784      42  313467       1.0099     0.023397    2.2204e-16       1.0099
_SET1_   ENSG00000137251     6   54137657   54264950    373      29  313467        1.315      0.02177    2.2204e-16        1.315
_SET1_   ENSG00000079841     6   72561406   73122845   1495      49  313467      0.24711      0.04602    1.6653e-16      0.24711
_SET1_   ENSG00000185760     6   73296520   73918574   1541     103  313467      0.93152     0.010396    1.1102e-16      0.93152
_SET1_   ENSG00000111799     6   75784042   75950767    235      31  313467      -1.3212      0.79142    2.2204e-16      -1.3212
_SET1_   ENSG00000118407     6   75991575   76238454    365      22  313467      0.83293     0.057435    1.1102e-16      0.83293
_SET1_   ENSG00000198478     6   80306000   80423372    336      34  313467     -0.29586      0.33456    1.6653e-16     -0.29586
_SET1_   ENSG00000203863     6   89639246   89686685     94      18  313467       2.2002    0.0035242             0       2.2002
_SET1_   ENSG00000112218     6   97232002   97320353    259      18  313467      0.12446      0.22171    1.6653e-16      0.12446
_SET1_   ENSG00000152034     6  100357786  100477123    283      31  313467     -0.93282      0.59745    1.1102e-16     -0.93282
_SET1_   ENSG00000187772     6  105369923  105541207    233      27  313467       2.4494   0.00094415             0       2.4494
_SET1_   ENSG00000146360     6  110264514  110311921     98      19  313467       1.6008     0.014334    2.2204e-16       1.6008
_SET1_   ENSG00000189241     6  116587741  116636066    144      14  313467      -0.6748      0.53781    1.1102e-16      -0.6748
_SET1_   ENSG00000183807     6  117063363  117121886    165      24  313467      -1.0368      0.65132    2.2204e-16      -1.0368
_SET1_   ENSG00000185002     6  117163375  117263326    282      14  313467     -0.56615      0.46191    1.1102e-16     -0.56615
_SET1_   ENSG00000188580     6  124090286  125156803   2792     189  313467      -1.3901       0.2934    2.2204e-16      -1.3901
_SET1_   ENSG00000172673     6  128019217  128274776    490      33  313467      -2.1281       0.9066             0      -2.1281
_SET1_   ENSG00000118520     6  131859284  131915472    126      16  313467       2.3183    0.0020185             0       2.3183
_SET1_   ENSG00000197594     6  132094156  132226295    368      42  313467     -0.94515      0.60647    1.1102e-16     -0.94515
_SET1_   ENSG00000146386     6  139314819  139374439    164      27  313467      -1.6082      0.82853    2.2204e-16      -1.6082
_SET1_   ENSG00000112406     6  139421249  139511939    268      13  313467     -0.49679       0.4478    1.6653e-16     -0.49679
_SET1_   ENSG00000164440     6  139551198  139648276    213      27  313467       1.4961     0.015845    2.2204e-16       1.4961
_SET1_   ENSG00000010818     6  143062604  143301338    576      58  313467      0.95472     0.035775    1.1102e-16      0.95472
_SET1_   ENSG00000112419     6  143822982  144162322   1033      51  313467     -0.10553      0.14287    1.6653e-16     -0.10553
_SET1_   ENSG00000118495     6  144251437  144420735    443      46  313467     -0.17588       0.2761    1.6653e-16     -0.17588
_SET1_   ENSG00000111962     6  149033464  149408126   1059     100  313467       2.0412   0.00081139             0       2.0412
_SET1_   ENSG00000131015     6  150228136  150280371    124      18  313467      0.18731      0.23339    1.6653e-16      0.18731
_SET1_   ENSG00000111981     6  150250143  150304846    179      11  313467     -0.96143      0.70519    1.1102e-16     -0.96143
_SET1_   ENSG00000155918     6  150329470  150381668    195      15  313467      -1.5193      0.80643    2.2204e-16      -1.5193
_SET1_   ENSG00000112038     6  154296631  154578001    854      55  313467      0.38505     0.082045    1.6653e-16      0.38505
_SET1_   ENSG00000074706     6  154465631  154712926    863      70  313467    -0.044263      0.17296    1.5959e-16    -0.044263
_SET1_   ENSG00000175048     6  157767165  158109178   1143      77  313467      -1.0337      0.43422    2.2204e-16      -1.0337
_SET1_   ENSG00000130363     6  159383903  159456219    343      12  313467      0.48848      0.15977    1.6653e-16      0.48848
_SET1_   ENSG00000146453     6  160186298  160251736    225      21  313467     -0.93251      0.60136    1.1102e-16     -0.93251
_SET1_   ENSG00000175003     6  160507821  160589750    211      37  313467        1.379     0.021862    2.2204e-16        1.379
_SET1_   ENSG00000112541     6  165730776  166435091   2545     187  313467     -0.33799     0.054116    1.6653e-16     -0.33799
_SET1_   ENSG00000188191     7     578834     802287    662      51  313467     0.060693      0.17181    1.5959e-16     0.060693
_SET1_   ENSG00000105963     7     927540    1030043    409      57  313467      0.82169     0.060789    1.1102e-16      0.82169
_SET1_   ENSG00000106266     7    2281405    2428953    418      38  313467      0.20962      0.15974    1.6653e-16      0.20962
_SET1_   ENSG00000164535     7    6438757    6558821    444      39  313467      -1.2047      0.67756    2.2204e-16      -1.2047
_SET1_   ENSG00000169402     7    6758740    6848996    119      11  313467      0.20127      0.24656    1.6653e-16      0.20127
_SET1_   ENSG00000003147     7    8142814    8337317    739      91  313467       1.1583     0.020913    2.2204e-16       1.1583
_SET1_   ENSG00000006468     7   13920853   14066050    489      58  313467    -0.063835       0.2362    1.6653e-16    -0.063835
_SET1_   ENSG00000106511     7   15640837   15761437    386      31  313467      0.96298     0.042087    1.1102e-16      0.96298
_SET1_   ENSG00000122691     7   19050614   19192295    343      28  313467     -0.42694      0.45598    1.6653e-16     -0.42694
_SET1_   ENSG00000136237     7   22147856   22431763    879      57  313467       1.5551    0.0049126    2.2204e-16       1.5551
_SET1_   ENSG00000214871     7   23175760   23244503    223      11  313467    -0.037739      0.30885    1.5959e-16    -0.037739
_SET1_   ENSG00000196335     7   23714786   23882132    602      28  313467      0.52127     0.083181    1.1102e-16      0.52127
_SET1_   ENSG00000086300     7   26296541   26423949    352      31  313467      -1.4267      0.75941    2.2204e-16      -1.4267
_SET1_   ENSG00000005020     7   26696681   27069858    906      18  313467    -0.061815      0.16305    1.5959e-16    -0.061815
_SET1_   ENSG00000106069     7   29126890   29563944   1417     123  313467      -1.0337      0.39525    2.2204e-16      -1.0337
_SET1_   ENSG00000241644     7   30702601   30807218    283      42  313467      -1.2042      0.69298    2.2204e-16      -1.2042
_SET1_   ENSG00000254959     7   30756753   30941696    633      41  313467     -0.60858      0.40595    1.1102e-16     -0.60858
_SET1_   ENSG00000180347     7   31518704   31708334    623      29  313467     -0.37346      0.29881    1.6653e-16     -0.37346
_SET1_   ENSG00000154678     7   31780793   32373941   2141     117  313467       0.4819     0.011822    1.6653e-16       0.4819
_SET1_   ENSG00000164619     7   33909523   34205484    628      59  313467     -0.96029        0.533    1.1102e-16     -0.96029
_SET1_   ENSG00000173852     7   34958488   35112883    472      20  313467     -0.13408      0.26387    1.6653e-16     -0.13408
_SET1_   ENSG00000006715     7   38752563   39006994    825      34  313467       4.0899   1.8138e-07             0       4.0899
_SET1_   ENSG00000106536     7   38982598   39542694   1666      66  313467       3.2204   8.5251e-07             0       3.2204
_SET1_   ENSG00000106588     7   42946460   43006822    154      11  313467     -0.78671       0.6045    1.1102e-16     -0.78671
_SET1_   ENSG00000002746     7   43117198   43615600   1415     105  313467     -0.89023      0.32576    1.1102e-16     -0.89023
_SET1_   ENSG00000106631     7   44168463   44215931    121      20  313467       1.0529     0.047246    2.2204e-16       1.0529
_SET1_   ENSG00000058404     7   44246749   44409176    392      36  313467    -0.034849      0.24092    1.5959e-16    -0.034849
_SET1_   ENSG00000015520     7   44542134   44615914    171      25  313467       1.8429    0.0070442    2.2204e-16       1.8429
_SET1_   ENSG00000132434     7   55398141   55511435    376      17  313467     -0.10418      0.26361    1.6653e-16     -0.10418
_SET1_   ENSG00000257482     7   63470821   63548927    269       8  313467     -0.67302      0.53412    1.1102e-16     -0.67302
_SET1_   ENSG00000185274     7   70562155   71188585   2183     133  313467     -0.15953     0.051168    1.6653e-16     -0.15953
_SET1_   ENSG00000106089     7   73103536   73169002    110      23  313467     -0.93618      0.61331    1.1102e-16     -0.93618
_SET1_   ENSG00000189143     7   73178872   73257014    172      10  313467      0.69871     0.099213    1.1102e-16      0.69871
_SET1_   ENSG00000165171     7   73238920   73291865    122       6  313467       1.3456     0.030598    2.2204e-16       1.3456
_SET1_   ENSG00000006606     7   75388851   75454214    336      26  313467    -0.049105        0.257    1.5959e-16    -0.049105
_SET1_   ENSG00000186472     7   82373329   82827246   1270      53  313467       4.3913   5.7048e-09             0       4.3913
_SET1_   ENSG00000075213     7   83575093   84157040   1825      67  313467     -0.38093      0.10124    1.6653e-16     -0.38093
_SET1_   ENSG00000135175     7   97603996   97655481    222      26  313467      0.85702      0.06439    1.1102e-16      0.85702
_SET1_   ENSG00000106236     7   98211609   98269180    100      23  313467      0.90547     0.072411    1.1102e-16      0.90547
_SET1_   ENSG00000198742     7   98615061   98776723    328      36  313467     -0.30121      0.35825    1.6653e-16     -0.30121
_SET1_   ENSG00000161048     7  102730223  102825007    242      14  313467     -0.37097       0.4545    1.6653e-16     -0.37097
_SET1_   ENSG00000091127     7  105070108  105197714    419      31  313467       1.1849      0.02866    2.2204e-16       1.1849
_SET1_   ENSG00000091129     7  107778068  108132161   1228      50  313467      -1.0555      0.42321    2.2204e-16      -1.0555
_SET1_   ENSG00000154415     7  113506832  113750975    437      17  313467      0.93665     0.044895    1.1102e-16      0.93665
_SET1_   ENSG00000128573     7  113691382  114343827    885      51  313467       3.5577   2.3922e-06             0       3.5577
_SET1_   ENSG00000135272     7  114527209  114669256    249      39  313467        2.354    0.0013758             0        2.354
_SET1_   ENSG00000105976     7  116277444  116448440    287      36  313467      0.19521      0.19814    1.6653e-16      0.19521
_SET1_   ENSG00000081803     7  121948481  122561813   1440      63  313467      -1.8358      0.67365    2.2204e-16      -1.8358
_SET1_   ENSG00000179603     7  126068652  126928348   2276      58  313467       6.1126   2.3955e-16             0       6.1126
_SET1_   ENSG00000205085     7  128277342  128336929    249      17  313467     0.014427      0.25631    1.6133e-16     0.014427
_SET1_   ENSG00000128510     7  129897974  129974020    193      28  313467      0.25247      0.18063    1.6653e-16      0.25247
_SET1_   ENSG00000155530     7  133777052  133959343    421      14  313467     -0.83251      0.58129    1.1102e-16     -0.83251
_SET1_   ENSG00000181072     7  136518416  136715002    563      39  313467    -0.065836      0.21681    1.6653e-16    -0.065836
_SET1_   ENSG00000106123     7  142517792  142578847    214      18  313467       2.2292    0.0021673             0       2.2292
_SET1_   ENSG00000159840     7  143043173  143098204    116      32  313467       1.1485     0.037594    2.2204e-16       1.1485
_SET1_   ENSG00000181444     7  149451271  149505568    167      21  313467     -0.31365      0.44318    1.6653e-16     -0.31365
_SET1_   ENSG00000106526     7  149931005  150055814    346      17  313467     -0.93957      0.62979    1.1102e-16     -0.93957
_SET1_   ENSG00000106538     7  150025408  150073763    134       7  313467      -1.0486      0.69808    2.2204e-16      -1.0486
_SET1_   ENSG00000106617     7  151243197  151609210   1173     129  313467     -0.72646      0.34037    1.1102e-16     -0.72646
_SET1_   ENSG00000220575     7  154848777  154898267    202      11  313467     -0.50502      0.45271    1.1102e-16     -0.50502
_SET1_   ENSG00000204960     7  155139680  155195629    334      39  313467       1.0763     0.035422    2.2204e-16       1.0763
_SET1_   ENSG00000198010     8    1414532    1666642   1032      47  313467       3.7537   4.3817e-07             0       3.7537
_SET1_   ENSG00000171044     8   10743555   11093875   1181      35  313467       7.3821   1.3005e-21             0       7.3821
_SET1_   ENSG00000250305     8   12768151   12899012    742      43  313467       2.0281    0.0015152             0       2.0281
_SET1_   ENSG00000168546     8   21537915   21704869    324      48  313467     -0.01566      0.24475    1.6306e-16     -0.01566
_SET1_   ENSG00000158856     8   21871506   21950038    214      24  313467       1.9598    0.0057708    2.2204e-16       1.9598
_SET1_   ENSG00000173566     8   21954383   22001932    129      16  313467       1.9965    0.0046156    2.2204e-16       1.9965
_SET1_   ENSG00000168453     8   21961928   22025897    161      24  313467       1.7075    0.0095865    2.2204e-16       1.7075
_SET1_   ENSG00000168484     8   21979426   22031992    112      24  313467    -0.096555      0.31479    1.6653e-16    -0.096555
_SET1_   ENSG00000168490     8   22067222   22124854    141      17  313467      -0.4522      0.46715    1.6653e-16      -0.4522
_SET1_   ENSG00000179388     8   22535172   22585815    131      21  313467       1.3914     0.020761    2.2204e-16       1.3914
_SET1_   ENSG00000008853     8   22809930   22887712    182      32  313467      0.38844      0.15342    1.6653e-16      0.38844
_SET1_   ENSG00000012232     8   28422986   28623116    380      36  313467      -1.8652      0.86872    2.2204e-16      -1.8652
_SET1_   ENSG00000157168     8   31461902   32632548   3593     136  313467       1.2605   0.00082859    2.2204e-16       1.2605
_SET1_   ENSG00000196166     8   38358352   38421180    175      17  313467    -0.017061      0.31002    1.6306e-16    -0.017061
_SET1_   ENSG00000165061     8   40378109   40790352   1338      82  313467       1.0796    0.0084621    2.2204e-16       1.0796
_SET1_   ENSG00000172680     8   57015501   57061541    129      13  313467      -1.3541      0.80441    2.2204e-16      -1.3541
_SET1_   ENSG00000169085     8   67337238   67440759    254      24  313467       1.2898     0.026017    2.2204e-16       1.2898
_SET1_   ENSG00000235531     8   72705402   73040628   1357      78  313467    0.0093213     0.088087    1.6133e-16    0.0093213
_SET1_   ENSG00000178860     8   72743784   72791703    133      18  313467      -0.3866       0.4062    1.6653e-16      -0.3866
_SET1_   ENSG00000258677     8   74590926   74826089    455      28  313467       1.3601     0.019653    2.2204e-16       1.3601
_SET1_   ENSG00000104369     8   75136935   75268563    309      30  313467       1.2436     0.024983    2.2204e-16       1.2436
_SET1_   ENSG00000253598     8   82595842   82643409    174      14  313467     -0.25886      0.40091    1.6653e-16     -0.25886
_SET1_   ENSG00000164695     8   82609669   82681750    225      23  313467     -0.47939      0.45979    1.6653e-16     -0.47939
_SET1_   ENSG00000184672     8   85060022   85844079   1689      53  313467     -0.53938       0.1519    1.1102e-16     -0.53938
_SET1_   ENSG00000170289     8   87556205   87790903    678      50  313467      0.32491      0.10799    1.6653e-16      0.32491
_SET1_   ENSG00000176571     8   87843670   88637447   2304      63  313467      -1.6311      0.34818    2.2204e-16      -1.6311
_SET1_   ENSG00000164951     8   94835035   94948294    233      18  313467       2.0678    0.0028371             0       2.0678
_SET1_   ENSG00000104361     8   99192061   99341621    329      43  313467      0.32913      0.15105    1.6653e-16      0.32913
_SET1_   ENSG00000156486     8   99404250   99455076     90      16  313467       -1.402      0.80995    2.2204e-16       -1.402
_SET1_   ENSG00000174226     8  101575116  101710643    487      41  313467     -0.66604      0.44293    1.1102e-16     -0.66604
_SET1_   ENSG00000104490     8  102688771  103172135   1382      73  313467        -1.19      0.44408    2.2204e-16        -1.19
_SET1_   ENSG00000155090     8  103651007  103703130    153      23  313467    -0.058177      0.30675    1.5959e-16    -0.058177
_SET1_   ENSG00000164929     8  104117938  104252533    502      48  313467     -0.12811      0.25015    1.6653e-16     -0.12811
_SET1_   ENSG00000236939     8  104135191  104188703    218      27  313467      0.79934     0.071238    1.1102e-16      0.79934
_SET1_   ENSG00000164930     8  104275661  104355094    244      23  313467     -0.89402       0.5917    1.1102e-16     -0.89402
_SET1_   ENSG00000147647     8  105332552  105514281    496      52  313467      0.16359      0.17008    1.6653e-16      0.16359
_SET1_   ENSG00000147655     8  108901544  109130913    649      40  313467        1.634    0.0055447    2.2204e-16        1.634
_SET1_   ENSG00000164794     8  110965874  111023076    102      13  313467      -1.8947      0.93311    2.2204e-16      -1.8947
_SET1_   ENSG00000184374     8  119972691  120128821    698      28  313467       1.6749    0.0053007    2.2204e-16       1.6749
_SET1_   ENSG00000147676     8  120142273  120267913    387      31  313467       1.4636      0.01391    2.2204e-16       1.4636
_SET1_   ENSG00000136999     8  120393546  120446593    173       9  313467    -0.041404      0.32888    1.5959e-16    -0.041404
_SET1_   ENSG00000187955     8  121037019  121394275    880      53  313467      0.71199     0.036707    1.1102e-16      0.71199
_SET1_   ENSG00000170961     8  122614356  122688630    225      23  313467     -0.01625      0.25343    1.6306e-16     -0.01625
_SET1_   ENSG00000156804     8  124500129  124588446    297      41  313467     -0.29265      0.35512    1.6653e-16     -0.29265
_SET1_   ENSG00000104537     8  124683034  124784647    255      32  313467      -1.6401      0.82885    2.2204e-16      -1.6401
_SET1_   ENSG00000132297     8  133063733  133158406    398      35  313467      -1.9569      0.88576    2.2204e-16      -1.9569
_SET1_   ENSG00000184156     8  133123108  133528200   1419     109  313467     -0.37236      0.17104    1.6653e-16     -0.37236
_SET1_   ENSG00000131773     8  136434700  136678965    540      25  313467      0.39979      0.11756    1.6653e-16      0.39979
_SET1_   ENSG00000147724     8  139132266  139544065   1379     110  313467      0.11005     0.077866    1.6653e-16      0.11005
_SET1_   ENSG00000169436     8  139590478  139961249   1257     106  313467     -0.62745      0.28369    1.1102e-16     -0.62745
_SET1_   ENSG00000169427     8  140603081  140750299    382      52  313467     0.097891      0.20315    1.6653e-16     0.097891
_SET1_   ENSG00000022567     8  142207265  142353404    499      51  313467      -1.0479      0.58637    2.2204e-16      -1.0479
_SET1_   ENSG00000204882     8  142356600  142412367    152      22  313467       0.6864      0.10189    1.1102e-16       0.6864
_SET1_   ENSG00000198576     8  143682405  143731833    164      15  313467       1.5198     0.016095    2.2204e-16       1.5198
_SET1_   ENSG00000167653     8  143716726  143774142    268      14  313467       1.9798    0.0040385    2.2204e-16       1.9798
_SET1_   ENSG00000184428     8  144376554  144477149    363      22  313467       1.1025     0.034457    2.2204e-16       1.1025
_SET1_   ENSG00000158106     8  144416057  144476390    170      18  313467       1.4934     0.022516    2.2204e-16       1.4934
_SET1_   ENSG00000183309     8  144683183  144745900    143      22  313467      0.37379      0.16243    1.6653e-16      0.37379
_SET1_   ENSG00000180921     8  144796103  144850971    127      12  313467      0.29178      0.22148    1.6653e-16      0.29178
_SET1_   ENSG00000227184     8  144929497  144987632    118      34  313467      0.73327     0.084179    1.1102e-16      0.73327
_SET1_   ENSG00000173137     8  145561790  145628457     79       7  313467      -1.0993      0.69899    2.2204e-16      -1.0993
_SET1_   ENSG00000167702     8  145656426  145709585     86      10  313467      0.32358      0.16741    1.6653e-16      0.32358
_SET1_   ENSG00000160957     8  145726667  145778229     53      11  313467     -0.50093      0.46498    1.1102e-16     -0.50093
_SET1_   ENSG00000147799     8  145744563  145946194    263      22  313467      -1.1857      0.74865    2.2204e-16      -1.1857
_SET1_   ENSG00000153707     9    8304246   10647723   9901     430  313467     -0.13904     0.035558    1.6653e-16     -0.13904
_SET1_   ENSG00000107165     9   12650439   12720290    293      19  313467       1.9634    0.0047702    2.2204e-16       1.9634
_SET1_   ENSG00000155158     9   15153620   15342358    627      63  313467      -1.6258      0.77733    2.2204e-16      -1.6258
_SET1_   ENSG00000107295     9   17544080   17807127   1178      58  313467     -0.79262      0.33613    1.1102e-16     -0.79262
_SET1_   ENSG00000165272     9   33431152   33482609    151      25  313467      -1.3491      0.76969    2.2204e-16      -1.3491
_SET1_   ENSG00000010438     9   33715515   33809230    279      21  313467      0.45535      0.13262    1.6653e-16      0.45535
_SET1_   ENSG00000213927     9   34651877   34699045    114      13  313467      0.61068        0.115    1.1102e-16      0.61068
_SET1_   ENSG00000187186     9   34654160   34701109    116      14  313467      0.61868      0.11309    1.1102e-16      0.61868
_SET1_   ENSG00000122733     9   34922484   34992541    147      23  313467       1.1866     0.035002    2.2204e-16       1.1866
_SET1_   ENSG00000137094     9   34954638   35008897     80      18  313467      0.65194      0.10598    1.1102e-16      0.65194
_SET1_   ENSG00000198722     9   35126999   35415335    477      29  313467      0.73806      0.06634    1.1102e-16      0.73806
_SET1_   ENSG00000196196     9   35871189   35917138    120      21  313467       0.8415     0.076485    1.1102e-16       0.8415
_SET1_   ENSG00000180071     9   38530566   38655657    261      34  313467     -0.28628      0.36279    1.6653e-16     -0.28628
_SET1_   ENSG00000119138     9   72989503   73064540    161      17  313467       -1.235      0.72388    2.2204e-16       -1.235
_SET1_   ENSG00000119125     9   74694511   74882109    534      29  313467      0.69527     0.067728    1.1102e-16      0.69527
_SET1_   ENSG00000198963     9   77077281   77318093    546      41  313467       1.9592    0.0025964    2.2204e-16       1.9592
_SET1_   ENSG00000156017     9   77585936   77678339    251      29  313467      -1.2728      0.73354    2.2204e-16      -1.2728
_SET1_   ENSG00000187210     9   78999752   79132332    496      33  313467      0.50134     0.094956    1.1102e-16      0.50134
_SET1_   ENSG00000106772     9   79216292   79556003   1003      84  313467      -2.2978      0.88717             0      -2.2978
_SET1_   ENSG00000197969     9   79757269   80046457    903      26  313467      -1.8121      0.79163    2.2204e-16      -1.8121
_SET1_   ENSG00000165023     9   93362114   93440386    297      29  313467     -0.62833      0.48817    1.1102e-16     -0.62833
_SET1_   ENSG00000136943     9   99784940   99836925     85       6  313467     -0.39895      0.46866    1.6653e-16     -0.39895
_SET1_   ENSG00000070159     9  112127746  112295590    449      36  313467      0.22878      0.16017    1.6653e-16      0.22878
_SET1_   ENSG00000242616     9  114388615  114442526    205      23  313467     -0.10352      0.29301    1.6653e-16     -0.10352
_SET1_   ENSG00000165188     9  116049373  116100656    122      18  313467     -0.71536      0.55212    1.1102e-16     -0.71536
_SET1_   ENSG00000136883     9  116838406  116896507    219      39  313467     -0.92623        0.601    1.1102e-16     -0.92623
_SET1_   ENSG00000095397     9  117154360  117302730    443      34  313467       0.2034      0.15894    1.6653e-16       0.2034
_SET1_   ENSG00000157693     9  117338486  117418702    334      23  313467     -0.63887      0.49372    1.1102e-16     -0.63887
_SET1_   ENSG00000078725     9  121905736  122166745    557      47  313467      0.61388     0.070636    1.1102e-16      0.61388
_SET1_   ENSG00000260970     9  122222653  122296403    260      24  313467     -0.33635      0.36569    1.6653e-16     -0.33635
_SET1_   ENSG00000267987     9  124068625  124120410    122      20  313467     -0.59822      0.51632    1.1102e-16     -0.59822
_SET1_   ENSG00000165209     9  125861779  126065855    273      29  313467      0.44603      0.15437    1.6653e-16      0.44603
_SET1_   ENSG00000106689     9  126728949  126805580    203      30  313467       2.4964   0.00081851             0       2.4964
_SET1_   ENSG00000119408     9  126984885  127125586    364      26  313467       3.3921    1.944e-05             0       3.3921
_SET1_   ENSG00000136931     9  127233516  127304709     53       6  313467       1.0801     0.049088    2.2204e-16       1.0801
_SET1_   ENSG00000136854     9  130339544  130467460    149      21  313467     -0.17157      0.35686    1.6653e-16     -0.17157
_SET1_   ENSG00000095370     9  130490596  130576020    189      21  313467       1.0209     0.051626    2.2204e-16       1.0209
_SET1_   ENSG00000106976     9  130930658  131027527    200      22  313467     -0.32027      0.37864    1.6653e-16     -0.32027
_SET1_   ENSG00000196358     9  135002334  135129921    267      32  313467      0.69835     0.076125    1.1102e-16      0.69835
_SET1_   ENSG00000165702     9  135785932  135877083    265      44  313467     -0.36258       0.3742    1.6653e-16     -0.36258
_SET1_   ENSG00000160326     9  136326217  136379259    166      29  313467       1.2486     0.031715    2.2204e-16       1.2486
_SET1_   ENSG00000197859     9  136362286  136450641    205      30  313467      0.44698      0.13456    1.6653e-16      0.44698
_SET1_   ENSG00000196990     9  136434079  136486319    181      26  313467       1.2631     0.028143    2.2204e-16       1.2631
_SET1_   ENSG00000123454     9  136466482  136534466    297      51  313467      -0.4876      0.41864    1.6653e-16      -0.4876
_SET1_   ENSG00000123453     9  136518682  136640077    398      51  313467       -1.411      0.73235    2.2204e-16       -1.411
_SET1_   ENSG00000130558     9  137932268  138023025    477      52  313467     -0.22262      0.27976    1.6653e-16     -0.22262
_SET1_   ENSG00000165643     9  138575253  138626374    189      25  313467       1.4917     0.017764    2.2204e-16       1.4917
_SET1_   ENSG00000204001     9  139638838  139687678    234      14  313467      -1.5191      0.81024    2.2204e-16      -1.5191
_SET1_   ENSG00000177984     9  139644086  139695707    241      14  313467      -1.4861      0.80029    2.2204e-16      -1.4861
_SET1_   ENSG00000232434     9  139703867  139751797     52       7  313467     -0.96001      0.68519    1.1102e-16     -0.96001
